timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.013,0.017,-0.047,-0.436,0.4474,-0.6249,0,bed,subject_05
0.01,0,0.001,-0.053,-0.4329,0.4517,-0.6232,0,bed,subject_05
0.02,-0.009,0.016,-0.026,-0.4306,0.4549,-0.6219,0,bed,subject_05
0.03,-0.042,-0.003,0.088,-0.4282,0.4569,-0.6215,0,bed,subject_05
0.04,-0.05,-0.025,0.117,-0.4254,0.4573,-0.622,0,bed,subject_05
0.05,-0.015,-0.097,-0.037,-0.4237,0.4571,-0.6232,0,bed,subject_05
0.06,-0.017,-0.162,-0.084,-0.4255,0.4541,-0.6256,0,bed,subject_05
0.07,-0.058,-0.169,-0.111,-0.4304,0.4471,-0.6307,0,bed,subject_05
0.08,-0.016,-0.076,-0.211,-0.4383,0.4374,-0.6381,0,bed,subject_05
0.09,0.075,0.134,-0.296,-0.447,0.4284,-0.6453,0,bed,subject_05
0.1,0.114,0.339,-0.002,-0.4537,0.4235,-0.6492,0,bed,subject_05
0.11,0.031,0.001,0.193,-0.4553,0.4226,-0.6504,0,bed,subject_05
0.12,0.055,0.022,0.21,-0.4536,0.4236,-0.6513,0,bed,subject_05
0.13,0.086,0.107,0.01,-0.4521,0.4239,-0.6521,0,bed,subject_05
0.14,0.044,0.092,-0.023,-0.4515,0.4265,-0.6504,0,bed,subject_05
0.15,-0.018,0,0.024,-0.449,0.4325,-0.6472,0,bed,subject_05
0.16,-0.053,0.017,0.061,-0.4449,0.4389,-0.6438,0,bed,subject_05
0.17,-0.039,0.001,0.04,-0.4406,0.4441,-0.641,0,bed,subject_05
0.18,-0.008,-0.003,0.008,-0.4369,0.4477,-0.6386,0,bed,subject_05
0.19,0.006,-0.013,-0.024,-0.435,0.4497,-0.6366,0,bed,subject_05
0.2,0.008,0.003,-0.03,-0.435,0.4501,-0.6348,0,bed,subject_05
0.21,-0.017,0.031,0.003,-0.4364,0.449,-0.6334,0,bed,subject_05
0.22,-0.045,0.025,0.061,-0.438,0.4467,-0.6326,0,bed,subject_05
0.23,-0.104,-0.12,0.05,-0.439,0.4433,-0.633,0,bed,subject_05
0.24,-0.093,-0.292,-0.054,-0.4411,0.4382,-0.6357,0,bed,subject_05
0.25,0.011,-0.204,-0.202,-0.4463,0.4294,-0.6415,0,bed,subject_05
0.26,0.115,0.252,-0.205,-0.4538,0.4189,-0.6487,0,bed,subject_05
0.27,0.024,0.196,0.072,-0.4571,0.4143,-0.6523,0,bed,subject_05
0.28,0.017,-0.047,0.092,-0.455,0.4151,-0.6534,0,bed,subject_05
0.29,0.07,-0.073,0.033,-0.4513,0.4164,-0.6551,0,bed,subject_05
0.3,0.102,0.018,-0.071,-0.4504,0.4154,-0.6574,0,bed,subject_05
