timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.032,-0.138,-0.108,-0.1601,-0.355,-0.1521,0,hair,subject_09
0.01,0.017,-0.127,-0.187,-0.1592,-0.3489,-0.1531,0,hair,subject_09
0.02,-0.032,-0.036,-0.146,-0.1581,-0.3419,-0.1547,0,hair,subject_09
0.03,-0.045,-0.026,-0.121,-0.1549,-0.3333,-0.1579,0,hair,subject_09
0.04,-0.07,-0.17,-0.058,-0.1486,-0.3232,-0.1624,0,hair,subject_09
0.05,-0.108,-0.373,0.049,-0.1452,-0.3129,-0.167,0,hair,subject_09
0.06,-0.15,-0.064,0.169,-0.148,-0.3043,-0.1703,0,hair,subject_09
0.07,-0.221,-0.219,0.131,-0.1513,-0.2977,-0.1737,0,hair,subject_09
0.08,-0.215,-0.037,0.199,-0.1557,-0.2934,-0.1786,0,hair,subject_09
0.09,-0.136,-0.269,0.175,-0.1578,-0.2912,-0.1856,0,hair,subject_09
0.1,-0.173,-0.109,0.033,-0.1642,-0.2915,-0.1921,0,hair,subject_09
0.11,-0.172,0.041,-0.073,-0.1741,-0.2935,-0.1978,0,hair,subject_09
0.12,-0.136,0.022,0.06,-0.1822,-0.2958,-0.2041,0,hair,subject_09
0.13,-0.185,0.088,0.136,-0.1893,-0.299,-0.2109,0,hair,subject_09
0.14,-0.111,0.171,-0.034,-0.1939,-0.3036,-0.2178,0,hair,subject_09
0.15,-0.118,0.241,-0.125,-0.1948,-0.3083,-0.2248,0,hair,subject_09
0.16,-0.138,0.142,0.045,-0.1926,-0.3135,-0.2322,0,hair,subject_09
0.17,-0.148,0.02,0.215,-0.1889,-0.321,-0.2401,0,hair,subject_09
0.18,-0.083,0.137,0.13,-0.1856,-0.3316,-0.248,0,hair,subject_09
0.19,-0.07,0.273,0.049,-0.1806,-0.3438,-0.2555,0,hair,subject_09
0.2,-0.092,0.314,-0.018,-0.1735,-0.3568,-0.2618,0,hair,subject_09
0.21,-0.05,0.461,-0.089,-0.1653,-0.3704,-0.2654,0,hair,subject_09
0.22,0.03,0.52,-0.145,-0.1547,-0.3835,-0.2657,0,hair,subject_09
0.23,0.029,0.443,-0.176,-0.1413,-0.3945,-0.2625,0,hair,subject_09
0.24,-0.031,0.426,-0.187,-0.1258,-0.4029,-0.2554,0,hair,subject_09
0.25,0.001,0.427,-0.211,-0.1058,-0.4088,-0.2463,0,hair,subject_09
0.26,0.069,0.24,-0.229,-0.0807,-0.4121,-0.2362,0,hair,subject_09
0.27,0.045,0.023,-0.094,-0.0568,-0.4142,-0.2225,0,hair,subject_09
0.28,-0.008,0.072,-0.115,-0.036,-0.416,-0.205,0,hair,subject_09
0.29,0.088,0.126,-0.246,-0.0118,-0.4155,-0.1885,0,hair,subject_09
0.3,0.188,0.135,-0.265,0.0165,-0.4128,-0.1735,0,hair,subject_09
0.31,0.176,-0.05,-0.124,0.0445,-0.4081,-0.1584,0,hair,subject_09
0.32,0.165,-0.169,-0.02,0.0684,-0.4026,-0.142,0,hair,subject_09
0.33,0.175,-0.038,0.065,0.0893,-0.3973,-0.1263,0,hair,subject_09
0.34,0.252,0.216,-0.083,0.1147,-0.3923,-0.1141,0,hair,subject_09
0.35,0.19,-0.122,-0.202,0.1466,-0.3857,-0.1053,0,hair,subject_09
0.36,0.057,-0.321,-0.115,0.1747,-0.3782,-0.0959,0,hair,subject_09
0.37,-0.001,-0.517,0.065,0.1935,-0.3722,-0.0847,0,hair,subject_09
0.38,0.115,-0.338,0.03,0.2025,-0.3695,-0.0723,0,hair,subject_09
0.39,0.041,-0.286,0.062,0.208,-0.3676,-0.0599,0,hair,subject_09
0.4,-0.126,-0.434,-0.22,0.2136,-0.3655,-0.0493,0,hair,subject_09
0.41,-0.266,-0.554,-0.292,0.2144,-0.3623,-0.0414,0,hair,subject_09
0.42,-0.291,-0.524,-0.029,0.2116,-0.3587,-0.0382,0,hair,subject_09
0.43,-0.334,-0.501,0.213,0.2088,-0.3567,-0.0402,0,hair,subject_09
0.44,-0.389,-0.361,0.235,0.2071,-0.3574,-0.047,0,hair,subject_09
0.45,-0.432,-0.179,0.048,0.2066,-0.3608,-0.0583,0,hair,subject_09
0.46,-0.423,-0.169,-0.016,0.2072,-0.366,-0.0742,0,hair,subject_09
0.47,-0.382,-0.132,0.133,0.2072,-0.3732,-0.0936,0,hair,subject_09
0.48,-0.309,-0.055,0.093,0.2063,-0.3833,-0.1149,0,hair,subject_09
0.49,-0.36,0.005,-0.011,0.2043,-0.3952,-0.1367,0,hair,subject_09
0.5,-0.415,0.141,-0.07,0.2005,-0.4085,-0.158,0,hair,subject_09
0.51,-0.289,0.416,-0.202,0.1988,-0.4226,-0.1799,0,hair,subject_09
0.52,-0.06,0.363,-0.148,0.2023,-0.4348,-0.2022,0,hair,subject_09
0.53,-0.074,0.24,-0.056,0.2079,-0.4442,-0.2216,0,hair,subject_09
0.54,-0.11,0.314,-0.016,0.2107,-0.4523,-0.2346,0,hair,subject_09
0.55,0.074,0.492,-0.052,0.2111,-0.4599,-0.2405,0,hair,subject_09
0.56,0.202,0.415,-0.041,0.2122,-0.4651,-0.2412,0,hair,subject_09
0.57,0.219,0.248,-0.045,0.213,-0.4678,-0.236,0,hair,subject_09
0.58,0.256,0.232,-0.039,0.2103,-0.4685,-0.2234,0,hair,subject_09
0.59,0.287,0.368,0.016,0.206,-0.4668,-0.2053,0,hair,subject_09
0.6,0.234,0.269,0.079,0.2063,-0.4615,-0.1864,0,hair,subject_09
0.61,0.228,0.042,0.068,0.2119,-0.4541,-0.1689,0,hair,subject_09
0.62,0.203,-0.07,0.028,0.2177,-0.4464,-0.1509,0,hair,subject_09
0.63,0.123,-0.084,0.073,0.2208,-0.4384,-0.1312,0,hair,subject_09
0.64,0.114,-0.012,0.058,0.2222,-0.431,-0.1128,0,hair,subject_09
0.65,0.073,-0.024,-0.013,0.2253,-0.4254,-0.0975,0,hair,subject_09
0.66,0.043,-0.088,-0.009,0.2307,-0.4214,-0.0862,0,hair,subject_09
0.67,-0.013,-0.093,0.046,0.238,-0.4185,-0.0793,0,hair,subject_09
0.68,-0.108,-0.157,-0.053,0.2467,-0.4176,-0.0776,0,hair,subject_09
0.69,-0.13,-0.174,-0.132,0.2555,-0.4187,-0.0808,0,hair,subject_09
0.7,-0.086,-0.242,-0.099,0.2668,-0.4209,-0.0901,0,hair,subject_09
0.71,-0.078,-0.306,-0.033,0.2815,-0.4239,-0.1048,0,hair,subject_09
0.72,-0.121,-0.314,0.049,0.2964,-0.4284,-0.1215,0,hair,subject_09
0.73,-0.147,0.13,0.028,0.3096,-0.4333,-0.1373,0,hair,subject_09
0.74,-0.073,-0.229,0.019,0.3265,-0.4366,-0.154,0,hair,subject_09
0.75,-0.114,-0.503,0,0.3431,-0.4391,-0.1701,0,hair,subject_09
0.76,-0.277,-0.318,0.063,0.3492,-0.443,-0.1794,0,hair,subject_09
0.77,-0.018,-0.07,0.138,0.3402,-0.4495,-0.1784,0,hair,subject_09
0.78,0.08,0.084,0.028,0.3207,-0.4552,-0.1708,0,hair,subject_09
0.79,0.158,0.052,-0.082,0.3037,-0.4583,-0.1611,0,hair,subject_09
0.8,0.216,0.087,0.009,0.2917,-0.4578,-0.1503,0,hair,subject_09
0.81,0.194,0.152,0.033,0.2824,-0.454,-0.1387,0,hair,subject_09
0.82,0.134,0.194,-0.058,0.2783,-0.4475,-0.1296,0,hair,subject_09
0.83,0.071,0.117,-0.177,0.2809,-0.4382,-0.1243,0,hair,subject_09
0.84,0.054,-0.096,-0.155,0.2896,-0.4269,-0.1236,0,hair,subject_09
0.85,0.093,-0.357,0.036,0.301,-0.4159,-0.1263,0,hair,subject_09
0.86,0.082,-0.296,0.13,0.3083,-0.4074,-0.1296,0,hair,subject_09
