timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.057,0.049,0.063,0.0151,-0.5894,0.4362,0,shoe,subject_14
0.01,-0.048,-0.017,0.034,0.0182,-0.5872,0.4224,0,shoe,subject_14
0.02,-0.057,-0.022,0.014,0.0221,-0.5834,0.4098,0,shoe,subject_14
0.03,-0.112,-0.094,0.035,0.0261,-0.579,0.3983,0,shoe,subject_14
0.04,-0.106,-0.118,0.023,0.0285,-0.5747,0.3879,0,shoe,subject_14
0.05,-0.036,-0.119,-0.045,0.0275,-0.5718,0.3781,0,shoe,subject_14
0.06,-0.011,-0.118,-0.047,0.0237,-0.5706,0.3692,0,shoe,subject_14
0.07,-0.054,-0.19,-0.006,0.018,-0.5705,0.3616,0,shoe,subject_14
0.08,-0.072,-0.235,-0.077,0.011,-0.5713,0.3561,0,shoe,subject_14
0.09,-0.003,-0.206,-0.019,0.0035,-0.5723,0.3532,0,shoe,subject_14
0.1,-0.017,-0.208,0.108,-0.0039,-0.5741,0.3528,0,shoe,subject_14
0.11,-0.055,-0.22,0.106,-0.0123,-0.5759,0.3548,0,shoe,subject_14
0.12,-0.071,-0.206,0.079,-0.0214,-0.5768,0.3593,0,shoe,subject_14
0.13,-0.078,-0.184,0.115,-0.0327,-0.5767,0.3658,0,shoe,subject_14
0.14,-0.061,-0.195,0.198,-0.0452,-0.5752,0.3732,0,shoe,subject_14
0.15,-0.001,-0.135,0.175,-0.0587,-0.5725,0.3812,0,shoe,subject_14
0.16,0.038,-0.048,0.082,-0.0745,-0.5686,0.3893,0,shoe,subject_14
0.17,0.088,-0.051,-0.016,-0.0938,-0.5649,0.3968,0,shoe,subject_14
0.18,0.094,-0.064,-0.076,-0.1151,-0.5621,0.4038,0,shoe,subject_14
0.19,0.089,0.01,-0.054,-0.1346,-0.5589,0.4106,0,shoe,subject_14
0.2,0.156,0.022,-0.116,-0.1526,-0.5559,0.4176,0,shoe,subject_14
0.21,0.188,0.049,-0.244,-0.168,-0.5539,0.425,0,shoe,subject_14
0.22,0.199,0.06,-0.309,-0.1813,-0.5535,0.4325,0,shoe,subject_14
0.23,0.164,0.113,-0.313,-0.1915,-0.555,0.4399,0,shoe,subject_14
0.24,0.175,0.254,-0.344,-0.1979,-0.5578,0.4467,0,shoe,subject_14
0.25,0.185,0.243,-0.358,-0.2014,-0.5631,0.4523,0,shoe,subject_14
