timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.005,0.001,0.002,-0.3869,0.5206,-0.5718,0,chair,subject_20
0.01,0.003,0,0.002,-0.387,0.5204,-0.5718,0,chair,subject_20
0.02,0,-0.002,0,-0.387,0.5203,-0.5717,0,chair,subject_20
0.03,0,-0.003,-0.003,-0.3868,0.5203,-0.5717,0,chair,subject_20
0.04,0.001,-0.009,-0.004,-0.3864,0.5204,-0.5716,0,chair,subject_20
0.05,0.009,-0.009,-0.011,-0.3859,0.5205,-0.5716,0,chair,subject_20
0.06,0.012,-0.008,-0.01,-0.3856,0.5207,-0.5716,0,chair,subject_20
0.07,0.011,-0.008,-0.008,-0.3854,0.5207,-0.5718,0,chair,subject_20
0.08,0.012,-0.001,-0.004,-0.3854,0.5206,-0.5721,0,chair,subject_20
0.09,0.009,0.003,-0.01,-0.3856,0.5206,-0.5724,0,chair,subject_20
0.1,0.002,0.003,-0.004,-0.3857,0.5205,-0.5726,0,chair,subject_20
0.11,0.005,0.005,0,-0.3858,0.5206,-0.5726,0,chair,subject_20
0.12,0.002,0.003,0,-0.3856,0.5207,-0.5727,0,chair,subject_20
0.13,0.003,0.001,0.004,-0.3856,0.5208,-0.5727,0,chair,subject_20
0.14,0.005,0.003,-0.002,-0.3855,0.521,-0.5727,0,chair,subject_20
0.15,0.006,0.004,0.004,-0.3852,0.521,-0.5727,0,chair,subject_20
0.16,0.002,0.007,0,-0.385,0.5211,-0.5728,0,chair,subject_20
0.17,0.007,0.005,-0.001,-0.3848,0.5212,-0.5729,0,chair,subject_20
0.18,0.003,0.009,-0.007,-0.3845,0.5212,-0.573,0,chair,subject_20
0.19,0.005,0.006,-0.005,-0.3842,0.5212,-0.573,0,chair,subject_20
0.2,0.005,0.01,-0.004,-0.384,0.5214,-0.5728,0,chair,subject_20
0.21,0.007,0.006,-0.01,-0.3836,0.5216,-0.5726,0,chair,subject_20
0.22,0.003,0.003,-0.007,-0.3831,0.5218,-0.5724,0,chair,subject_20
0.23,0.008,-0.003,-0.01,-0.383,0.5223,-0.5721,0,chair,subject_20
0.24,0,0,-0.003,-0.3829,0.5227,-0.5719,0,chair,subject_20
0.25,0.01,0.005,-0.001,-0.3828,0.5229,-0.5717,0,chair,subject_20
0.26,0.011,0,-0.005,-0.3827,0.5232,-0.5716,0,chair,subject_20
0.27,0.006,0.009,-0.005,-0.3829,0.5232,-0.5716,0,chair,subject_20
0.28,0.007,0.005,-0.002,-0.3831,0.5233,-0.5714,0,chair,subject_20
0.29,0.006,0.004,0.001,-0.3831,0.5233,-0.5713,0,chair,subject_20
0.3,0.012,0.002,-0.001,-0.3832,0.5235,-0.571,0,chair,subject_20
0.31,0.007,0,0.001,-0.3835,0.5237,-0.5708,0,chair,subject_20
0.32,0.003,-0.002,0.002,-0.3837,0.5238,-0.5706,0,chair,subject_20
0.33,0.006,0,0.004,-0.3839,0.5238,-0.5705,0,chair,subject_20
0.34,0.005,-0.002,0.003,-0.384,0.5238,-0.5704,0,chair,subject_20
0.35,0.004,-0.003,0.004,-0.3841,0.5237,-0.5704,0,chair,subject_20
0.36,0.003,-0.002,0.01,-0.3841,0.5237,-0.5704,0,chair,subject_20
0.37,0.004,-0.001,0.003,-0.3841,0.5236,-0.5705,0,chair,subject_20
