timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.12,-0.591,-0.617,-0.352,-0.4494,0.3663,0,teeth,subject_09
0.01,-0.053,-0.546,-0.251,-0.3289,-0.4429,0.3453,0,teeth,subject_09
0.02,-0.192,0.021,0.3,-0.3122,-0.4289,0.3265,0,teeth,subject_09
0.03,-0.232,0.883,0.765,-0.303,-0.4128,0.3131,0,teeth,subject_09
0.04,-0.143,0.834,1.038,-0.293,-0.404,0.303,0,teeth,subject_09
0.05,-0.014,0.692,0.871,-0.2853,-0.4052,0.2986,0,teeth,subject_09
0.06,0.059,0.198,0.376,-0.2857,-0.4129,0.3024,0,teeth,subject_09
0.07,-0.042,-0.05,0.01,-0.2936,-0.423,0.313,0,teeth,subject_09
0.08,0,-0.516,-0.444,-0.2979,-0.436,0.322,0,teeth,subject_09
0.09,0.032,-0.783,-0.678,-0.2936,-0.4475,0.3227,0,teeth,subject_09
0.1,0.047,-0.782,-0.871,-0.2799,-0.4538,0.313,0,teeth,subject_09
0.11,-0.007,-0.624,-0.762,-0.2651,-0.4523,0.2985,0,teeth,subject_09
0.12,-0.118,0.121,-0.106,-0.2554,-0.4426,0.2853,0,teeth,subject_09
0.13,-0.126,0.837,0.469,-0.2422,-0.4328,0.2711,0,teeth,subject_09
0.14,-0.076,0.823,0.67,-0.2145,-0.4307,0.2535,0,teeth,subject_09
0.15,0.018,0.248,0.435,-0.182,-0.4358,0.2388,0,teeth,subject_09
0.16,0.002,0.394,0.402,-0.1656,-0.4413,0.2373,0,teeth,subject_09
0.17,-0.004,0.652,0.463,-0.1569,-0.4485,0.2432,0,teeth,subject_09
0.18,-0.054,0.622,0.311,-0.1323,-0.4644,0.2437,0,teeth,subject_09
0.19,-0.09,-0.022,-0.295,-0.0842,-0.4897,0.232,0,teeth,subject_09
0.2,-0.005,-1.137,-1.074,-0.0445,-0.5116,0.2212,0,teeth,subject_09
0.21,0.082,-0.888,-1.167,-0.0391,-0.5169,0.2266,0,teeth,subject_09
0.22,0.118,-0.107,-0.627,-0.0479,-0.5101,0.2364,0,teeth,subject_09
0.23,0.086,-0.139,-0.324,-0.0415,-0.5028,0.2331,0,teeth,subject_09
0.24,0.027,-0.598,-0.366,-0.0208,-0.4966,0.2184,0,teeth,subject_09
0.25,-0.13,-0.361,0.013,-0.0019,-0.4882,0.2033,0,teeth,subject_09
0.26,-0.241,-0.035,0.472,0.0058,-0.4786,0.1937,0,teeth,subject_09
0.27,-0.252,0.323,0.857,0.0074,-0.4723,0.1875,0,teeth,subject_09
0.28,-0.265,0.55,0.879,0.0107,-0.4722,0.1822,0,teeth,subject_09
0.29,-0.209,0.094,0.473,0.0193,-0.4794,0.178,0,teeth,subject_09
0.3,-0.116,-0.237,0.138,0.0205,-0.4898,0.1813,0,teeth,subject_09
0.31,0.02,-0.175,-0.281,0.0085,-0.499,0.1938,0,teeth,subject_09
0.32,0.127,-0.269,-0.636,-0.0029,-0.5051,0.2053,0,teeth,subject_09
0.33,0.15,-0.548,-1.001,-0.0039,-0.5069,0.2063,0,teeth,subject_09
0.34,0.146,-0.615,-0.848,-0.0004,-0.5025,0.1989,0,teeth,subject_09
0.35,0.058,-0.21,-0.215,-0.0008,-0.4914,0.1892,0,teeth,subject_09
0.36,-0.037,0.257,0.402,-0.004,-0.4788,0.18,0,teeth,subject_09
0.37,-0.086,0.565,0.796,-0.0085,-0.4691,0.1728,0,teeth,subject_09
0.38,-0.099,0.564,0.791,-0.013,-0.4647,0.1692,0,teeth,subject_09
0.39,-0.11,0.274,0.645,-0.0202,-0.4656,0.1717,0,teeth,subject_09
0.4,-0.13,0,0.45,-0.0341,-0.4702,0.1817,0,teeth,subject_09
0.41,-0.078,-0.258,0.074,-0.0526,-0.4772,0.196,0,teeth,subject_09
0.42,0.028,-0.353,-0.417,-0.0687,-0.4843,0.2073,0,teeth,subject_09
0.43,0.116,-0.502,-0.742,-0.0782,-0.4885,0.2107,0,teeth,subject_09
0.44,0.154,-0.517,-0.848,-0.086,-0.4865,0.2089,0,teeth,subject_09
0.45,0.107,-0.28,-0.667,-0.0971,-0.4773,0.206,0,teeth,subject_09
0.46,-0.009,0.186,-0.231,-0.11,-0.4632,0.2029,0,teeth,subject_09
0.47,-0.097,0.352,0.2,-0.1196,-0.4487,0.1982,0,teeth,subject_09
0.48,-0.169,0.484,0.52,-0.1256,-0.4377,0.1941,0,teeth,subject_09
0.49,-0.209,0.393,0.64,-0.1323,-0.4317,0.1942,0,teeth,subject_09
0.5,-0.163,0.308,0.6,-0.1451,-0.4309,0.2011,0,teeth,subject_09
0.51,-0.14,0.348,0.482,-0.1618,-0.4349,0.2134,0,teeth,subject_09
0.52,-0.164,0.197,0.366,-0.1724,-0.445,0.2253,0,teeth,subject_09
0.53,-0.121,-0.282,-0.077,-0.1722,-0.4612,0.2318,0,teeth,subject_09
0.54,-0.019,-0.758,-0.564,-0.1719,-0.4769,0.2357,0,teeth,subject_09
0.55,0.031,-0.551,-0.686,-0.1804,-0.4858,0.2413,0,teeth,subject_09
0.56,0.099,-0.251,-0.624,-0.19,-0.4884,0.2449,0,teeth,subject_09
0.57,0.112,-0.164,-0.582,-0.1919,-0.4874,0.2415,0,teeth,subject_09
0.58,0.037,-0.213,-0.321,-0.1868,-0.4827,0.2323,0,teeth,subject_09
0.59,-0.032,-0.06,0.031,-0.1832,-0.4745,0.2241,0,teeth,subject_09
0.6,-0.101,0.215,0.518,-0.1888,-0.4641,0.2219,0,teeth,subject_09
0.61,-0.122,0.443,0.847,-0.2023,-0.456,0.2249,0,teeth,subject_09
0.62,-0.096,0.566,0.836,-0.2161,-0.4539,0.2299,0,teeth,subject_09
0.63,-0.057,0.329,0.539,-0.2247,-0.4596,0.2349,0,teeth,subject_09
0.64,-0.04,-0.245,0.191,-0.2336,-0.4698,0.2423,0,teeth,subject_09
0.65,0.057,-0.375,-0.344,-0.2522,-0.4786,0.2558,0,teeth,subject_09
0.66,0.174,-0.277,-0.672,-0.2731,-0.4833,0.2697,0,teeth,subject_09
0.67,0.164,-0.427,-0.787,-0.2838,-0.4854,0.2748,0,teeth,subject_09
0.68,0.132,-0.609,-0.717,-0.2851,-0.4843,0.2705,0,teeth,subject_09
0.69,0.051,-0.556,-0.529,-0.288,-0.4769,0.264,0,teeth,subject_09
0.7,-0.054,0.128,-0.061,-0.2959,-0.4643,0.2589,0,teeth,subject_09
0.71,-0.107,0.441,0.317,-0.3018,-0.4525,0.253,0,teeth,subject_09
0.72,-0.107,0.626,0.528,-0.3041,-0.4457,0.2475,0,teeth,subject_09
0.73,-0.098,0.49,0.531,-0.3057,-0.4447,0.2456,0,teeth,subject_09
0.74,-0.096,0.346,0.456,-0.3135,-0.4476,0.2513,0,teeth,subject_09
0.75,-0.083,0.328,0.332,-0.3287,-0.4526,0.2645,0,teeth,subject_09
0.76,-0.022,0.145,0.009,-0.3408,-0.4605,0.278,0,teeth,subject_09
0.77,0.056,-0.419,-0.442,-0.3428,-0.4711,0.2853,0,teeth,subject_09
0.78,0.126,-0.862,-0.738,-0.342,-0.4773,0.288,0,teeth,subject_09
0.79,0.126,-0.705,-0.701,-0.3453,-0.4736,0.2886,0,teeth,subject_09
0.8,0.055,-0.28,-0.388,-0.3479,-0.4627,0.2848,0,teeth,subject_09
0.81,-0.042,-0.025,-0.039,-0.3444,-0.4506,0.2753,0,teeth,subject_09
0.82,-0.097,0.202,0.346,-0.3392,-0.4391,0.265,0,teeth,subject_09
0.83,-0.075,0.587,0.67,-0.3384,-0.4301,0.2592,0,teeth,subject_09
0.84,-0.041,0.699,0.724,-0.3405,-0.4272,0.2584,0,teeth,subject_09
0.85,-0.039,0.54,0.534,-0.3428,-0.4318,0.2618,0,teeth,subject_09
0.86,-0.061,0.085,0.204,-0.3449,-0.4421,0.2688,0,teeth,subject_09
0.87,-0.001,-0.305,-0.227,-0.3479,-0.4536,0.2775,0,teeth,subject_09
0.88,0.077,-0.561,-0.575,-0.3507,-0.4618,0.2835,0,teeth,subject_09
0.89,0.105,-0.652,-0.733,-0.3515,-0.4636,0.2846,0,teeth,subject_09
0.9,0.049,-0.452,-0.615,-0.3489,-0.4588,0.2803,0,teeth,subject_09
0.91,-0.033,-0.219,-0.332,-0.3421,-0.4494,0.2712,0,teeth,subject_09
0.92,-0.109,0.049,0.063,-0.3333,-0.4381,0.2608,0,teeth,subject_09
0.93,-0.135,0.406,0.44,-0.3266,-0.4277,0.2532,0,teeth,subject_09
0.94,-0.104,0.616,0.647,-0.3225,-0.4217,0.25,0,teeth,subject_09
0.95,-0.066,0.588,0.676,-0.321,-0.4225,0.252,0,teeth,subject_09
0.96,-0.067,0.409,0.55,-0.3224,-0.4296,0.2592,0,teeth,subject_09
0.97,-0.079,0.059,0.241,-0.3241,-0.4423,0.2692,0,teeth,subject_09
0.98,-0.023,-0.407,-0.279,-0.3237,-0.4576,0.278,0,teeth,subject_09
0.99,0.055,-0.731,-0.668,-0.3223,-0.4697,0.2835,0,teeth,subject_09
1,0.121,-0.685,-0.767,-0.32,-0.4742,0.2837,0,teeth,subject_09
1.01,0.08,-0.478,-0.603,-0.3135,-0.4716,0.2768,0,teeth,subject_09
1.02,-0.011,-0.283,-0.266,-0.3042,-0.4633,0.2652,0,teeth,subject_09
1.03,-0.121,0.133,0.227,-0.2975,-0.4514,0.255,0,teeth,subject_09
1.04,-0.112,0.625,0.671,-0.2959,-0.4407,0.2492,0,teeth,subject_09
1.05,-0.057,0.766,0.781,-0.2954,-0.4364,0.2479,0,teeth,subject_09
1.06,-0.038,0.584,0.634,-0.2938,-0.4406,0.2506,0,teeth,subject_09
1.07,-0.082,0.207,0.373,-0.292,-0.4514,0.2569,0,teeth,subject_09
1.08,-0.029,-0.181,-0.038,-0.2914,-0.4655,0.2651,0,teeth,subject_09
1.09,0.022,-0.349,-0.438,-0.289,-0.479,0.2713,0,teeth,subject_09
1.1,0.059,-0.461,-0.673,-0.28,-0.4898,0.2703,0,teeth,subject_09
1.11,0.077,-0.583,-0.786,-0.265,-0.496,0.2623,0,teeth,subject_09
1.12,0.052,-0.421,-0.672,-0.2531,-0.494,0.2539,0,teeth,subject_09
1.13,0.037,0.08,-0.388,-0.2453,-0.4848,0.2476,0,teeth,subject_09
1.14,0.006,0.708,0.078,-0.2339,-0.474,0.2412,0,teeth,subject_09
1.15,-0.058,0.774,0.387,-0.2133,-0.4671,0.2354,0,teeth,subject_09
1.16,-0.153,0.656,0.621,-0.1902,-0.4651,0.2353,0,teeth,subject_09
1.17,-0.136,0.706,0.708,-0.1651,-0.4698,0.2396,0,teeth,subject_09
1.18,-0.146,0.437,0.609,-0.13,-0.4844,0.2406,0,teeth,subject_09
1.19,-0.144,-0.127,0.099,-0.0913,-0.5056,0.239,0,teeth,subject_09
