timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.004,0.008,0.017,-0.205,0.4193,0.1137,0,eat,subject_19
0.01,-0.008,-0.011,0.023,-0.2049,0.4194,0.1138,0,eat,subject_19
0.02,-0.008,-0.004,0.037,-0.2046,0.4194,0.114,0,eat,subject_19
0.03,0.003,-0.004,0.04,-0.2042,0.4194,0.1138,0,eat,subject_19
0.04,0.004,0,0.011,-0.2034,0.4197,0.1134,0,eat,subject_19
0.05,-0.005,-0.014,0.006,-0.2021,0.42,0.1129,0,eat,subject_19
0.06,-0.004,0.027,0.02,-0.1999,0.4204,0.1122,0,eat,subject_19
0.07,-0.004,0.002,0.03,-0.1978,0.4208,0.1118,0,eat,subject_19
0.08,0,-0.004,0.014,-0.1964,0.4213,0.1112,0,eat,subject_19
0.09,-0.004,-0.019,-0.005,-0.1947,0.422,0.1103,0,eat,subject_19
0.1,-0.014,-0.024,-0.001,-0.192,0.4228,0.1089,0,eat,subject_19
0.11,-0.009,-0.017,0.003,-0.1877,0.4238,0.1063,0,eat,subject_19
0.12,-0.006,0.04,-0.003,-0.1821,0.4251,0.1035,0,eat,subject_19
0.13,-0.013,0.058,-0.001,-0.1776,0.4262,0.1015,0,eat,subject_19
0.14,-0.02,0.035,-0.006,-0.1759,0.4269,0.1004,0,eat,subject_19
0.15,-0.015,0.021,-0.02,-0.1762,0.4273,0.0994,0,eat,subject_19
0.16,-0.025,0.014,-0.005,-0.1769,0.4276,0.0987,0,eat,subject_19
0.17,-0.015,0,-0.007,-0.1774,0.4277,0.0977,0,eat,subject_19
0.18,0,0.009,-0.026,-0.1771,0.4282,0.0955,0,eat,subject_19
0.19,0.005,0.019,-0.013,-0.1764,0.4288,0.0931,0,eat,subject_19
0.2,0.019,0.016,-0.023,-0.1772,0.4293,0.0912,0,eat,subject_19
0.21,0.007,-0.001,-0.023,-0.1792,0.4295,0.0902,0,eat,subject_19
0.22,-0.005,-0.043,-0.005,-0.1816,0.4295,0.0895,0,eat,subject_19
0.23,0.011,-0.028,-0.005,-0.1834,0.4295,0.0888,0,eat,subject_19
0.24,0.015,-0.013,-0.015,-0.1847,0.4298,0.0882,0,eat,subject_19
0.25,0.008,-0.016,-0.004,-0.1861,0.43,0.0877,0,eat,subject_19
0.26,0.005,-0.021,0.007,-0.1878,0.43,0.0876,0,eat,subject_19
0.27,0.007,-0.018,0,-0.1889,0.43,0.0876,0,eat,subject_19
0.28,0.004,-0.021,0.01,-0.1892,0.4302,0.0877,0,eat,subject_19
0.29,-0.001,0.006,0.011,-0.1889,0.4304,0.0877,0,eat,subject_19
