timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.594,0.491,-0.065,-0.4858,-0.3321,0.8051,0,zip,subject_13
0.01,-0.554,0.627,-0.016,-0.4789,-0.291,0.8266,0,zip,subject_13
0.02,-0.432,0.47,-0.115,-0.4713,-0.2554,0.8435,0,zip,subject_13
0.03,-0.287,0.649,-0.182,-0.4644,-0.2212,0.8572,0,zip,subject_13
0.04,-0.371,0.675,-0.115,-0.4587,-0.188,0.8683,0,zip,subject_13
0.05,-0.298,0.742,-0.094,-0.4538,-0.1606,0.8763,0,zip,subject_13
0.06,-0.307,0.82,-0.027,-0.4506,-0.1416,0.8812,0,zip,subject_13
0.07,-0.259,0.801,-0.013,-0.4494,-0.1324,0.8833,0,zip,subject_13
0.08,-0.278,0.723,0.023,-0.4497,-0.1326,0.8831,0,zip,subject_13
0.09,-0.322,0.639,0.02,-0.4514,-0.1407,0.881,0,zip,subject_13
0.1,-0.349,0.566,0.01,-0.4549,-0.1551,0.8768,0,zip,subject_13
0.11,-0.357,0.462,-0.076,-0.4598,-0.1737,0.8705,0,zip,subject_13
0.12,-0.302,0.389,-0.154,-0.4649,-0.195,0.8628,0,zip,subject_13
0.13,-0.23,0.409,-0.207,-0.4693,-0.217,0.8541,0,zip,subject_13
0.14,-0.213,0.394,-0.06,-0.4708,-0.2375,0.8456,0,zip,subject_13
0.15,-0.342,0.438,-0.279,-0.4674,-0.2561,0.8381,0,zip,subject_13
0.16,-0.365,0.517,-0.536,-0.4612,-0.2786,0.8283,0,zip,subject_13
0.17,-0.315,0.476,-0.438,-0.453,-0.3089,0.8143,0,zip,subject_13
0.18,-0.419,0.25,-0.109,-0.4384,-0.3407,0.7998,0,zip,subject_13
0.19,-0.573,0.302,0.057,-0.414,-0.3671,0.7873,0,zip,subject_13
0.2,-0.571,0.533,-0.125,-0.381,-0.3888,0.7738,0,zip,subject_13
0.21,-0.667,0.75,-0.323,-0.3464,-0.4136,0.7524,0,zip,subject_13
0.22,-0.635,0.339,-0.256,-0.317,-0.4477,0.7201,0,zip,subject_13
