timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.143,-0.302,0.125,0.3001,0.0403,-0.9477,0,hair,subject_07
0.01,-0.132,-0.257,0.056,0.305,0.0361,-0.9466,0,hair,subject_07
0.02,-0.068,-0.11,-0.066,0.3086,0.0287,-0.9459,0,hair,subject_07
0.03,-0.04,-0.027,-0.152,0.3113,0.0215,-0.9454,0,hair,subject_07
0.04,-0.05,-0.031,-0.102,0.314,0.0139,-0.9449,0,hair,subject_07
0.05,-0.083,-0.012,-0.05,0.3161,0.0073,-0.9446,0,hair,subject_07
0.06,-0.042,-0.003,-0.063,0.3177,0.0016,-0.9444,0,hair,subject_07
0.07,-0.028,0.02,-0.042,0.3187,-0.004,-0.9444,0,hair,subject_07
0.08,-0.038,0.063,-0.013,0.3189,-0.0105,-0.9446,0,hair,subject_07
0.09,-0.058,0.145,0.068,0.3189,-0.0167,-0.9447,0,hair,subject_07
0.1,-0.005,0.238,0.135,0.32,-0.0206,-0.9445,0,hair,subject_07
0.11,0.068,0.276,0.154,0.3228,-0.0222,-0.9437,0,hair,subject_07
0.12,0.105,0.234,0.17,0.3278,-0.0221,-0.9421,0,hair,subject_07
0.13,0.152,0.218,0.149,0.3351,-0.0215,-0.9396,0,hair,subject_07
0.14,0.222,0.255,0.084,0.3441,-0.021,-0.9362,0,hair,subject_07
0.15,0.283,0.247,0.009,0.354,-0.0192,-0.9324,0,hair,subject_07
0.16,0.262,0.202,-0.022,0.3637,-0.0157,-0.9284,0,hair,subject_07
0.17,0.217,0.141,-0.039,0.3715,-0.0116,-0.9249,0,hair,subject_07
0.18,0.171,0.092,-0.105,0.3765,-0.0078,-0.9221,0,hair,subject_07
0.19,0.104,0.09,-0.202,0.3789,-0.0041,-0.9202,0,hair,subject_07
0.2,0.076,0.035,-0.235,0.3792,0.0006,-0.9191,0,hair,subject_07
0.21,0.038,-0.051,-0.173,0.3776,0.0065,-0.9188,0,hair,subject_07
0.22,-0.007,-0.133,-0.116,0.3745,0.0127,-0.9191,0,hair,subject_07
0.23,-0.028,-0.16,-0.11,0.3698,0.018,-0.92,0,hair,subject_07
0.24,-0.06,-0.141,-0.091,0.3638,0.0222,-0.9214,0,hair,subject_07
0.25,-0.057,-0.108,-0.118,0.3571,0.0257,-0.9231,0,hair,subject_07
0.26,-0.075,-0.107,-0.097,0.3507,0.0308,-0.9249,0,hair,subject_07
0.27,-0.09,-0.119,-0.037,0.344,0.0358,-0.9269,0,hair,subject_07
0.28,-0.108,-0.204,-0.038,0.3374,0.0405,-0.929,0,hair,subject_07
0.29,-0.137,-0.15,-0.022,0.3308,0.0435,-0.9312,0,hair,subject_07
0.3,-0.177,-0.091,0.007,0.3248,0.0461,-0.9334,0,hair,subject_07
0.31,-0.168,-0.123,0.069,0.3198,0.0494,-0.9355,0,hair,subject_07
0.32,-0.143,-0.151,0.033,0.3159,0.0528,-0.9374,0,hair,subject_07
0.33,-0.154,-0.134,-0.022,0.3126,0.0547,-0.9392,0,hair,subject_07
0.34,-0.126,-0.105,0.069,0.3108,0.0551,-0.9407,0,hair,subject_07
0.35,-0.179,-0.017,0.184,0.3111,0.0538,-0.9412,0,hair,subject_07
0.36,-0.117,-0.051,0.096,0.3134,0.0509,-0.9411,0,hair,subject_07
0.37,-0.108,-0.174,0.069,0.3178,0.0484,-0.9403,0,hair,subject_07
0.38,-0.053,-0.218,-0.016,0.3225,0.0447,-0.9395,0,hair,subject_07
0.39,-0.004,-0.133,-0.158,0.3253,0.0381,-0.9393,0,hair,subject_07
0.4,-0.019,-0.004,-0.178,0.3272,0.0292,-0.9392,0,hair,subject_07
0.41,-0.074,0.066,-0.082,0.3288,0.0203,-0.9392,0,hair,subject_07
0.42,-0.097,0.022,-0.065,0.3296,0.0142,-0.9396,0,hair,subject_07
0.43,-0.003,-0.004,-0.066,0.3303,0.0094,-0.94,0,hair,subject_07
0.44,0.028,0.016,-0.038,0.3308,0.0034,-0.9403,0,hair,subject_07
0.45,-0.022,0.113,0.072,0.3302,-0.0042,-0.9409,0,hair,subject_07
0.46,-0.092,0.172,0.144,0.3304,-0.0106,-0.9411,0,hair,subject_07
0.47,-0.08,0.173,0.16,0.3319,-0.015,-0.9408,0,hair,subject_07
0.48,0.008,0.188,0.137,0.3349,-0.0177,-0.9399,0,hair,subject_07
0.49,0.047,0.202,0.133,0.339,-0.0194,-0.9387,0,hair,subject_07
0.5,0.051,0.225,0.132,0.3439,-0.0204,-0.937,0,hair,subject_07
0.51,0.089,0.237,0.062,0.3499,-0.0199,-0.9349,0,hair,subject_07
