timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.007,0.019,0.003,-0.4541,-0.2995,0.8389,1,fall1,subject_18
0.01,0.001,0.017,0.001,-0.4541,-0.2994,0.8389,1,fall1,subject_18
0.02,0.006,0.014,0.002,-0.4541,-0.2995,0.8389,1,fall1,subject_18
0.03,0.004,0.015,0.003,-0.454,-0.2997,0.8389,1,fall1,subject_18
0.04,0.005,0.016,0.007,-0.454,-0.2996,0.8389,1,fall1,subject_18
0.05,0.003,0.019,0.001,-0.4539,-0.2994,0.839,1,fall1,subject_18
0.06,0.006,0.018,-0.001,-0.4539,-0.2994,0.839,1,fall1,subject_18
0.07,0.009,0.023,-0.001,-0.4539,-0.2995,0.839,1,fall1,subject_18
0.08,0.006,0.022,0.002,-0.4538,-0.2994,0.8391,1,fall1,subject_18
0.09,0.009,0.02,0.002,-0.4538,-0.2993,0.8391,1,fall1,subject_18
0.1,0.005,0.02,0,-0.4538,-0.2993,0.8391,1,fall1,subject_18
0.11,0.006,0.018,-0.002,-0.4538,-0.2992,0.8391,1,fall1,subject_18
0.12,0.005,0.014,0.002,-0.4538,-0.2994,0.8391,1,fall1,subject_18
0.13,0.003,0.01,-0.005,-0.4538,-0.2994,0.8391,1,fall1,subject_18
0.14,0,0.014,0,-0.4537,-0.2994,0.8391,1,fall1,subject_18
0.15,0.001,0.017,0.003,-0.4538,-0.2993,0.8392,1,fall1,subject_18
0.16,0.006,0.019,0.001,-0.4537,-0.2994,0.8391,1,fall1,subject_18
0.17,0.008,0.02,-0.003,-0.4538,-0.2992,0.8392,1,fall1,subject_18
0.18,0.007,0.022,0.001,-0.4538,-0.2993,0.8391,1,fall1,subject_18
0.19,0.009,0.022,0.001,-0.4538,-0.2994,0.8391,1,fall1,subject_18
0.2,0.007,0.021,0.002,-0.4537,-0.2994,0.8391,1,fall1,subject_18
0.21,0.003,0.021,0.002,-0.4537,-0.2992,0.8392,1,fall1,subject_18
0.22,0.005,0.016,0.001,-0.4536,-0.2993,0.8392,1,fall1,subject_18
0.23,0.001,0.018,0.005,-0.4535,-0.2991,0.8393,1,fall1,subject_18
0.24,0,0.017,0,-0.4534,-0.2992,0.8394,1,fall1,subject_18
0.25,0.002,0.019,-0.001,-0.4534,-0.2991,0.8394,1,fall1,subject_18
0.26,0.008,0.017,0.002,-0.4533,-0.2991,0.8394,1,fall1,subject_18
0.27,0.006,0.016,0.003,-0.4533,-0.2992,0.8394,1,fall1,subject_18
0.28,0.008,0.012,0.003,-0.4532,-0.2993,0.8394,1,fall1,subject_18
0.29,0.005,0.018,0,-0.4532,-0.2994,0.8394,1,fall1,subject_18
0.3,0.001,0.016,0,-0.4531,-0.2993,0.8395,1,fall1,subject_18
0.31,0.003,0.024,0.001,-0.4531,-0.299,0.8396,1,fall1,subject_18
0.32,0.001,0.025,0.003,-0.4531,-0.299,0.8396,1,fall1,subject_18
0.33,0.003,0.021,0.004,-0.453,-0.2988,0.8397,1,fall1,subject_18
0.34,0.006,0.019,-0.001,-0.453,-0.2988,0.8397,1,fall1,subject_18
0.35,0.003,0.02,0.001,-0.4529,-0.2988,0.8398,1,fall1,subject_18
0.36,0.007,0.021,0.004,-0.4529,-0.2988,0.8398,1,fall1,subject_18
0.37,0.006,0.018,0,-0.4528,-0.2989,0.8397,1,fall1,subject_18
0.38,0,0.018,0.001,-0.4528,-0.299,0.8397,1,fall1,subject_18
0.39,0.003,0.015,0,-0.4528,-0.2991,0.8397,1,fall1,subject_18
0.4,0.003,0.017,-0.003,-0.4528,-0.2991,0.8397,1,fall1,subject_18
0.41,0.006,0.018,0,-0.4528,-0.2991,0.8397,1,fall1,subject_18
0.42,0.005,0.017,-0.001,-0.4528,-0.2994,0.8396,1,fall1,subject_18
0.43,0.008,0.018,0.001,-0.4528,-0.2995,0.8396,1,fall1,subject_18
0.44,0.007,0.013,0.002,-0.4528,-0.2995,0.8396,1,fall1,subject_18
0.45,0.004,0.016,0.001,-0.4528,-0.2995,0.8396,1,fall1,subject_18
0.46,0.006,0.018,0,-0.4527,-0.2997,0.8395,1,fall1,subject_18
0.47,0.004,0.019,0,-0.4527,-0.2998,0.8395,1,fall1,subject_18
0.48,0.004,0.018,0,-0.4526,-0.2998,0.8396,1,fall1,subject_18
0.49,0.001,0.018,-0.001,-0.4526,-0.2997,0.8396,1,fall1,subject_18
0.5,0.006,0.02,0.002,-0.4525,-0.2997,0.8396,1,fall1,subject_18
0.51,0.007,0.018,0.008,-0.4525,-0.2997,0.8397,1,fall1,subject_18
0.52,0.005,0.019,-0.002,-0.4524,-0.2996,0.8397,1,fall1,subject_18
0.53,0.005,0.022,-0.001,-0.4524,-0.2992,0.8398,1,fall1,subject_18
0.54,0.002,0.016,0,-0.4524,-0.2993,0.8399,1,fall1,subject_18
0.55,0.002,0.009,0.001,-0.4523,-0.2994,0.8398,1,fall1,subject_18
0.56,0,0.017,0.002,-0.4523,-0.2993,0.8399,1,fall1,subject_18
0.57,0.001,0.019,0,-0.4524,-0.2992,0.8399,1,fall1,subject_18
0.58,0.005,0.019,0,-0.4524,-0.2991,0.8399,1,fall1,subject_18
0.59,0.004,0.021,0,-0.4523,-0.2991,0.8399,1,fall1,subject_18
0.6,0.006,0.023,-0.003,-0.4523,-0.2991,0.84,1,fall1,subject_18
0.61,0.006,0.024,0,-0.4523,-0.2989,0.84,1,fall1,subject_18
0.62,0.006,0.024,0,-0.4523,-0.2988,0.84,1,fall1,subject_18
0.63,0.002,0.019,0.001,-0.4523,-0.2991,0.84,1,fall1,subject_18
0.64,0.003,0.018,0.004,-0.4523,-0.299,0.84,1,fall1,subject_18
0.65,0,0.02,0.003,-0.4522,-0.2992,0.84,1,fall1,subject_18
0.66,0,0.017,-0.003,-0.4522,-0.2992,0.84,1,fall1,subject_18
0.67,0.005,0.016,0,-0.4522,-0.2994,0.8399,1,fall1,subject_18
0.68,0.004,0.02,0.006,-0.4522,-0.2996,0.8399,1,fall1,subject_18
0.69,0.007,0.012,0,-0.4522,-0.2999,0.8397,1,fall1,subject_18
0.7,0.005,0.013,-0.001,-0.4522,-0.3,0.8397,1,fall1,subject_18
0.71,0.003,0.016,-0.003,-0.4522,-0.2999,0.8397,1,fall1,subject_18
0.72,0,0.024,0.002,-0.4522,-0.2999,0.8398,1,fall1,subject_18
0.73,0.004,0.026,0.002,-0.4521,-0.2997,0.8399,1,fall1,subject_18
0.74,0.003,0.024,0.001,-0.4521,-0.2995,0.8399,1,fall1,subject_18
0.75,0.002,0.022,-0.001,-0.4521,-0.2997,0.8398,1,fall1,subject_18
0.76,0.005,0.021,0.001,-0.4521,-0.2997,0.8398,1,fall1,subject_18
0.77,0.001,0.022,0.003,-0.4522,-0.2995,0.8399,1,fall1,subject_18
0.78,0.004,0.023,0.005,-0.4523,-0.2995,0.8398,1,fall1,subject_18
0.79,0.002,0.018,0.001,-0.4524,-0.2997,0.8397,1,fall1,subject_18
0.8,0.006,0.016,-0.003,-0.4526,-0.2997,0.8396,1,fall1,subject_18
0.81,0.004,0.016,-0.002,-0.4528,-0.2996,0.8395,1,fall1,subject_18
0.82,0.004,0.021,0,-0.4529,-0.2995,0.8395,1,fall1,subject_18
0.83,0.002,0.02,0.002,-0.453,-0.2994,0.8395,1,fall1,subject_18
