timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.006,0.008,-0.004,0.1892,0.2377,-0.683,0,clap,subject_15
0.01,0.005,0.011,-0.002,0.1893,0.2375,-0.6831,0,clap,subject_15
0.02,0.008,0.008,-0.001,0.1893,0.2375,-0.6831,0,clap,subject_15
0.03,0.01,0.01,-0.005,0.1893,0.2374,-0.6831,0,clap,subject_15
0.04,0.008,0.007,0,0.1895,0.2373,-0.6831,0,clap,subject_15
0.05,0.007,0.001,-0.004,0.1897,0.2373,-0.683,0,clap,subject_15
0.06,0.009,0.003,-0.001,0.1897,0.2373,-0.683,0,clap,subject_15
0.07,0.008,0.006,-0.007,0.1895,0.2375,-0.683,0,clap,subject_15
0.08,0.009,0.01,-0.005,0.1894,0.2375,-0.6831,0,clap,subject_15
0.09,0.006,0.012,-0.003,0.1893,0.2376,-0.6832,0,clap,subject_15
0.1,0.001,0.009,-0.003,0.1894,0.2376,-0.6832,0,clap,subject_15
0.11,0.003,0.009,-0.004,0.1893,0.2377,-0.6832,0,clap,subject_15
0.12,0.001,0.005,-0.011,0.1891,0.2379,-0.6832,0,clap,subject_15
0.13,0.004,0.008,-0.005,0.1892,0.2379,-0.6832,0,clap,subject_15
0.14,0.007,0.009,-0.003,0.1894,0.2377,-0.6832,0,clap,subject_15
0.15,0.006,0.011,-0.007,0.1893,0.2376,-0.6831,0,clap,subject_15
0.16,0.01,0.008,-0.006,0.1893,0.2376,-0.6831,0,clap,subject_15
0.17,0.01,0.005,-0.003,0.1894,0.2375,-0.6831,0,clap,subject_15
0.18,0.008,0.003,0.001,0.1895,0.2375,-0.6831,0,clap,subject_15
0.19,0.012,0.005,-0.003,0.1896,0.2374,-0.6831,0,clap,subject_15
0.2,0.01,0.008,-0.002,0.1897,0.2373,-0.6831,0,clap,subject_15
0.21,0.008,0.009,-0.007,0.1896,0.2374,-0.6831,0,clap,subject_15
0.22,0.008,0.009,-0.009,0.1895,0.2375,-0.6832,0,clap,subject_15
0.23,0.008,0.008,-0.002,0.1895,0.2375,-0.6831,0,clap,subject_15
0.24,0.009,0.006,-0.002,0.1895,0.2375,-0.6831,0,clap,subject_15
0.25,0.005,0.006,-0.002,0.1894,0.2376,-0.6831,0,clap,subject_15
0.26,0.007,0.007,-0.002,0.1893,0.2375,-0.6831,0,clap,subject_15
0.27,0.007,0.009,-0.001,0.1893,0.2374,-0.6831,0,clap,subject_15
0.28,0.009,0.009,-0.005,0.1894,0.2373,-0.6831,0,clap,subject_15
0.29,0.007,0.009,-0.004,0.1894,0.2373,-0.6831,0,clap,subject_15
0.3,0.007,0.006,0,0.1894,0.2373,-0.6831,0,clap,subject_15
0.31,0.009,0.006,-0.005,0.1893,0.2374,-0.6831,0,clap,subject_15
0.32,0.008,0.007,-0.003,0.1894,0.2373,-0.6831,0,clap,subject_15
0.33,0.004,0.007,-0.004,0.1894,0.2373,-0.6831,0,clap,subject_15
0.34,0.007,0.007,-0.007,0.1896,0.2373,-0.6831,0,clap,subject_15
0.35,0.012,0.011,-0.001,0.1895,0.2373,-0.6831,0,clap,subject_15
0.36,0.009,0.009,-0.003,0.1894,0.2374,-0.6831,0,clap,subject_15
0.37,0.011,0.005,0.003,0.1894,0.2374,-0.6831,0,clap,subject_15
0.38,0.007,0.004,-0.001,0.1894,0.2374,-0.683,0,clap,subject_15
0.39,0.008,0.004,-0.003,0.1895,0.2373,-0.683,0,clap,subject_15
0.4,0.007,0.007,-0.005,0.1895,0.2373,-0.683,0,clap,subject_15
0.41,0.005,0.009,0,0.1897,0.2372,-0.6831,0,clap,subject_15
0.42,0.005,0.011,-0.006,0.1897,0.237,-0.6831,0,clap,subject_15
0.43,0.006,0.013,-0.007,0.1898,0.2369,-0.6831,0,clap,subject_15
0.44,0.005,0.007,-0.004,0.1898,0.2369,-0.6831,0,clap,subject_15
0.45,0.006,0.006,0.003,0.1898,0.2369,-0.683,0,clap,subject_15
0.46,0.01,0.013,0.007,0.1897,0.2371,-0.683,0,clap,subject_15
0.47,0.015,0.051,0.052,0.1893,0.2369,-0.6831,0,clap,subject_15
0.48,0.009,0.397,0.408,0.1897,0.2378,-0.6824,0,clap,subject_15
0.49,-0.19,0.271,0.686,0.1965,0.2409,-0.6779,0,clap,subject_15
0.5,-0.162,0.667,0.719,0.226,0.2575,-0.6635,0,clap,subject_15
0.51,-0.275,0.19,0.211,0.2783,0.2877,-0.6365,0,clap,subject_15
0.52,-0.113,-0.06,0.187,0.3399,0.3171,-0.6021,0,clap,subject_15
0.53,0.018,-0.271,0.388,0.4017,0.3386,-0.5667,0,clap,subject_15
0.54,0.149,-0.181,0.5,0.4569,0.3474,-0.5344,0,clap,subject_15
0.55,0.261,-0.074,0.23,0.5076,0.3488,-0.5057,0,clap,subject_15
0.56,0.288,-0.078,0.01,0.5573,0.3503,-0.4786,0,clap,subject_15
0.57,0.177,-0.045,-0.145,0.6058,0.3531,-0.4528,0,clap,subject_15
0.58,0.011,0.089,-0.321,0.65,0.3554,-0.4277,0,clap,subject_15
0.59,-0.232,0.337,-0.617,0.6833,0.3522,-0.407,0,clap,subject_15
0.6,-0.266,0.353,-1.12,0.7036,0.3434,-0.3941,0,clap,subject_15
0.61,-0.264,0.397,-1.289,0.7111,0.3325,-0.3915,0,clap,subject_15
0.62,-0.447,0.396,-1.178,0.7093,0.3253,-0.3974,0,clap,subject_15
0.63,-0.468,0.568,-1.035,0.7043,0.326,-0.4079,0,clap,subject_15
0.64,-0.391,0.589,-0.958,0.6995,0.3366,-0.4194,0,clap,subject_15
0.65,-0.358,0.566,-0.843,0.6924,0.3551,-0.4317,0,clap,subject_15
0.66,-0.361,0.563,-0.736,0.6813,0.3777,-0.445,0,clap,subject_15
