timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.589,-0.38,0.152,0.5059,-0.3564,-0.335,0,wash,subject_10
0.01,0.34,-0.249,-0.058,0.4971,-0.3632,-0.3465,0,wash,subject_10
0.02,0.129,-0.092,-0.155,0.4863,-0.3696,-0.361,0,wash,subject_10
0.03,-0.041,0.06,-0.232,0.4738,-0.3753,-0.376,0,wash,subject_10
0.04,-0.242,0.257,-0.282,0.4597,-0.3802,-0.3895,0,wash,subject_10
0.05,-0.467,0.448,-0.218,0.446,-0.384,-0.4003,0,wash,subject_10
0.06,-0.591,0.497,-0.173,0.437,-0.3855,-0.4089,0,wash,subject_10
0.07,-0.686,0.35,-0.227,0.4349,-0.3844,-0.4154,0,wash,subject_10
0.08,-0.776,0.307,-0.237,0.4391,-0.3816,-0.4203,0,wash,subject_10
0.09,-0.791,0.249,-0.332,0.4483,-0.3777,-0.4234,0,wash,subject_10
0.1,-0.804,0.182,-0.367,0.459,-0.3742,-0.4231,0,wash,subject_10
0.11,-0.771,0.085,-0.292,0.4679,-0.3726,-0.4179,0,wash,subject_10
0.12,-0.696,0.187,-0.216,0.4729,-0.3739,-0.4063,0,wash,subject_10
0.13,-0.51,0.208,-0.21,0.479,-0.3756,-0.3897,0,wash,subject_10
0.14,-0.452,0.127,-0.149,0.4885,-0.3745,-0.3708,0,wash,subject_10
0.15,-0.524,0.139,0.01,0.5014,-0.3706,-0.3493,0,wash,subject_10
0.16,-0.421,0.117,0.065,0.517,-0.365,-0.3241,0,wash,subject_10
0.17,0.048,-0.013,0.069,0.5333,-0.3577,-0.2946,0,wash,subject_10
0.18,0.423,-0.246,0.117,0.5512,-0.3492,-0.2641,0,wash,subject_10
0.19,0.834,-0.528,0.254,0.5715,-0.3401,-0.2362,0,wash,subject_10
0.2,1.4,-0.773,0.351,0.5913,-0.3322,-0.2134,0,wash,subject_10
0.21,1.603,-0.897,0.343,0.6062,-0.3285,-0.1988,0,wash,subject_10
0.22,1.526,-0.863,0.177,0.6129,-0.3298,-0.1937,0,wash,subject_10
0.23,1.194,-0.924,-0.045,0.6114,-0.3358,-0.1989,0,wash,subject_10
0.24,0.788,-0.832,-0.214,0.6041,-0.3448,-0.2128,0,wash,subject_10
0.25,0.426,-0.624,-0.328,0.5906,-0.3552,-0.2339,0,wash,subject_10
0.26,0.099,-0.406,-0.395,0.5723,-0.3661,-0.2593,0,wash,subject_10
0.27,-0.246,-0.067,-0.395,0.5501,-0.3766,-0.2862,0,wash,subject_10
0.28,-0.516,0.177,-0.359,0.5275,-0.385,-0.3128,0,wash,subject_10
0.29,-0.701,0.288,-0.289,0.5072,-0.3905,-0.3378,0,wash,subject_10
0.3,-0.787,0.374,-0.19,0.4897,-0.3936,-0.3593,0,wash,subject_10
0.31,-0.776,0.391,-0.128,0.4747,-0.3956,-0.3757,0,wash,subject_10
0.32,-0.788,0.442,-0.045,0.4616,-0.3974,-0.3863,0,wash,subject_10
0.33,-0.789,0.453,-0.018,0.4518,-0.3984,-0.3917,0,wash,subject_10
0.34,-0.737,0.462,-0.011,0.4465,-0.3982,-0.3926,0,wash,subject_10
0.35,-0.69,0.414,0.003,0.4464,-0.3967,-0.3895,0,wash,subject_10
0.36,-0.603,0.354,0.006,0.4511,-0.3941,-0.3825,0,wash,subject_10
0.37,-0.526,0.23,-0.006,0.4593,-0.3904,-0.3718,0,wash,subject_10
0.38,-0.487,0.124,0.096,0.4703,-0.3864,-0.3575,0,wash,subject_10
0.39,-0.486,0.09,0.054,0.4832,-0.3828,-0.3393,0,wash,subject_10
0.4,-0.452,0.116,-0.046,0.4968,-0.3789,-0.3168,0,wash,subject_10
0.41,-0.333,0.066,-0.21,0.5115,-0.3731,-0.2909,0,wash,subject_10
0.42,-0.243,-0.08,-0.189,0.527,-0.3656,-0.2622,0,wash,subject_10
0.43,-0.098,-0.203,-0.316,0.5441,-0.3564,-0.2327,0,wash,subject_10
0.44,0.402,-0.401,-0.231,0.5632,-0.3455,-0.2052,0,wash,subject_10
0.45,0.609,-0.572,0.027,0.5818,-0.3359,-0.1821,0,wash,subject_10
0.46,0.81,-0.609,0.025,0.5955,-0.3291,-0.1644,0,wash,subject_10
0.47,1.179,-0.814,0.025,0.6045,-0.3259,-0.1541,0,wash,subject_10
0.48,1.252,-0.819,0.205,0.608,-0.3262,-0.1517,0,wash,subject_10
0.49,1.094,-0.677,0.351,0.6056,-0.3298,-0.1569,0,wash,subject_10
0.5,0.937,-0.464,0.34,0.5954,-0.3371,-0.1686,0,wash,subject_10
0.51,0.825,-0.346,0.335,0.5788,-0.3466,-0.1848,0,wash,subject_10
0.52,0.673,-0.27,0.289,0.5599,-0.3563,-0.2051,0,wash,subject_10
0.53,0.459,-0.228,0.141,0.5412,-0.3651,-0.2289,0,wash,subject_10
0.54,0.241,-0.225,-0.021,0.5233,-0.3733,-0.2543,0,wash,subject_10
0.55,-0.004,-0.117,-0.195,0.5071,-0.3806,-0.2801,0,wash,subject_10
0.56,-0.301,-0.031,-0.25,0.4946,-0.3856,-0.3071,0,wash,subject_10
0.57,-0.581,0.074,-0.414,0.4853,-0.3882,-0.3336,0,wash,subject_10
0.58,-0.726,0.145,-0.5,0.4785,-0.3893,-0.3586,0,wash,subject_10
0.59,-0.887,0.141,-0.406,0.4706,-0.3911,-0.3791,0,wash,subject_10
0.6,-1.029,0.241,-0.246,0.4593,-0.3964,-0.3933,0,wash,subject_10
0.61,-1.072,0.369,-0.122,0.4466,-0.4042,-0.4009,0,wash,subject_10
0.62,-0.972,0.488,-0.157,0.437,-0.4121,-0.4034,0,wash,subject_10
0.63,-0.908,0.585,-0.21,0.4349,-0.4172,-0.4028,0,wash,subject_10
0.64,-0.854,0.556,-0.189,0.4421,-0.4175,-0.3998,0,wash,subject_10
0.65,-0.805,0.491,-0.112,0.4561,-0.4137,-0.3927,0,wash,subject_10
0.66,-0.728,0.519,-0.146,0.4742,-0.4069,-0.3797,0,wash,subject_10
0.67,-0.667,0.471,-0.225,0.496,-0.397,-0.3609,0,wash,subject_10
0.68,-0.545,0.44,-0.342,0.5209,-0.3834,-0.3362,0,wash,subject_10
0.69,-0.431,0.019,-0.316,0.5488,-0.3658,-0.3065,0,wash,subject_10
0.7,-0.627,-0.846,0.472,0.5698,-0.3543,-0.2691,0,wash,subject_10
0.71,-0.436,0.059,0.002,0.583,-0.3485,-0.2264,0,wash,subject_10
0.72,-0.203,-0.066,-0.277,0.6125,-0.3368,-0.1897,0,wash,subject_10
0.73,0.056,0.049,-0.421,0.6467,-0.3211,-0.1539,0,wash,subject_10
0.74,0.196,-0.273,-0.501,0.6808,-0.3023,-0.1177,0,wash,subject_10
0.75,0.249,-0.722,-0.37,0.709,-0.2822,-0.0822,0,wash,subject_10
0.76,0.644,-0.866,-0.207,0.7288,-0.2625,-0.0493,0,wash,subject_10
0.77,1.049,-1.133,-0.123,0.745,-0.2456,-0.0233,0,wash,subject_10
0.78,1.177,-1.387,-0.003,0.7587,-0.2338,-0.0065,0,wash,subject_10
0.79,1.208,-1.345,0.317,0.7685,-0.2284,0.0002,0,wash,subject_10
0.8,1.149,-1.24,0.357,0.7701,-0.2301,-0.0006,0,wash,subject_10
0.81,1.012,-1.141,0.132,0.7629,-0.2385,-0.0082,0,wash,subject_10
0.82,0.813,-1.067,-0.064,0.7497,-0.2523,-0.0236,0,wash,subject_10
0.83,0.621,-1.004,-0.199,0.7328,-0.27,-0.0472,0,wash,subject_10
0.84,0.354,-0.805,-0.29,0.7117,-0.2906,-0.0766,0,wash,subject_10
0.85,0.11,-0.684,-0.525,0.6865,-0.3126,-0.11,0,wash,subject_10
0.86,-0.111,-0.518,-0.692,0.6584,-0.3348,-0.1475,0,wash,subject_10
0.87,-0.305,-0.232,-0.627,0.6289,-0.3553,-0.188,0,wash,subject_10
0.88,-0.471,-0.006,-0.594,0.5984,-0.373,-0.2285,0,wash,subject_10
0.89,-0.668,0.162,-0.585,0.5672,-0.3873,-0.2672,0,wash,subject_10
0.9,-0.826,0.274,-0.439,0.5357,-0.3977,-0.3023,0,wash,subject_10
0.91,-0.948,0.418,-0.2,0.505,-0.4049,-0.3322,0,wash,subject_10
0.92,-0.913,0.483,-0.102,0.4786,-0.409,-0.3572,0,wash,subject_10
0.93,-0.924,0.558,0.03,0.4594,-0.4096,-0.3781,0,wash,subject_10
0.94,-0.939,0.589,0.146,0.4481,-0.4078,-0.394,0,wash,subject_10
0.95,-0.919,0.546,0.126,0.4436,-0.4054,-0.404,0,wash,subject_10
0.96,-0.933,0.461,0.121,0.4443,-0.4033,-0.4076,0,wash,subject_10
0.97,-0.932,0.407,0.06,0.4488,-0.402,-0.405,0,wash,subject_10
0.98,-0.894,0.38,-0.011,0.4563,-0.4014,-0.3964,0,wash,subject_10
0.99,-0.837,0.39,-0.004,0.4676,-0.4007,-0.3823,0,wash,subject_10
1,-0.801,0.371,-0.098,0.4834,-0.3989,-0.3633,0,wash,subject_10
1.01,-0.794,0.316,-0.142,0.503,-0.3951,-0.3396,0,wash,subject_10
1.02,-0.798,0.324,-0.184,0.5243,-0.3885,-0.3108,0,wash,subject_10
1.03,-0.632,0.325,-0.234,0.5472,-0.3782,-0.2766,0,wash,subject_10
1.04,-0.48,0.119,-0.162,0.5734,-0.3645,-0.238,0,wash,subject_10
1.05,-0.474,0.054,-0.274,0.6036,-0.3489,-0.197,0,wash,subject_10
1.06,-0.512,0.1,-0.36,0.6371,-0.3302,-0.1553,0,wash,subject_10
1.07,-0.356,0.104,-0.358,0.6725,-0.3071,-0.1132,0,wash,subject_10
1.08,-0.359,0.032,-0.282,0.706,-0.2806,-0.0686,0,wash,subject_10
1.09,-0.312,0.027,-0.331,0.7376,-0.2508,-0.0224,0,wash,subject_10
1.1,-0.114,-0.086,-0.337,0.768,-0.2177,0.024,0,wash,subject_10
1.11,-0.453,-0.62,-0.4,0.7968,-0.184,0.0698,0,wash,subject_10
