timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.077,0.129,0.026,0.1674,-0.6414,0.7467,0,cloth,subject_06
0.01,0.088,0.147,-0.009,0.1554,-0.6435,0.7479,0,cloth,subject_06
0.02,0.037,0.077,-0.079,0.1453,-0.6461,0.748,0,cloth,subject_06
0.03,-0.021,0.078,-0.204,0.1377,-0.6475,0.7487,0,cloth,subject_06
0.04,-0.051,-0.12,-0.263,0.133,-0.6465,0.7506,0,cloth,subject_06
0.05,-0.132,-0.197,-0.237,0.1312,-0.6384,0.7579,0,cloth,subject_06
0.06,-0.127,-0.348,-0.255,0.1314,-0.6154,0.7766,0,cloth,subject_06
0.07,-0.154,-0.032,-0.245,0.1332,-0.576,0.8056,0,cloth,subject_06
0.08,-0.144,0.061,-0.202,0.1361,-0.5283,0.8367,0,cloth,subject_06
0.09,-0.07,-0.027,-0.28,0.1399,-0.4791,0.8644,0,cloth,subject_06
0.1,-0.047,0.086,-0.235,0.1447,-0.4304,0.8879,0,cloth,subject_06
0.11,-0.006,0.258,-0.109,0.1507,-0.3872,0.9053,0,cloth,subject_06
0.12,0.007,0.314,-0.052,0.1578,-0.3588,0.9145,0,cloth,subject_06
0.13,0.046,0.259,-0.083,0.1669,-0.3482,0.9161,0,cloth,subject_06
0.14,0.084,0.13,-0.187,0.1777,-0.3489,0.9132,0,cloth,subject_06
0.15,0.076,-0.088,-0.035,0.1896,-0.3546,0.9082,0,cloth,subject_06
0.16,-0.024,0.068,0.393,0.199,-0.356,0.9052,0,cloth,subject_06
0.17,0.058,0.026,0.309,0.2057,-0.3584,0.9026,0,cloth,subject_06
0.18,0.064,-0.173,0.095,0.2097,-0.3618,0.9004,0,cloth,subject_06
0.19,0.105,0.186,0.001,0.2127,-0.3622,0.8996,0,cloth,subject_06
0.2,0.066,0.219,0.013,0.2167,-0.3663,0.8973,0,cloth,subject_06
0.21,0.036,0.123,-0.002,0.2209,-0.3729,0.894,0,cloth,subject_06
0.22,-0.082,-0.143,0.086,0.2256,-0.3806,0.8901,0,cloth,subject_06
0.23,-0.084,-0.202,0.139,0.2287,-0.3854,0.8876,0,cloth,subject_06
0.24,-0.173,0.075,0.055,0.2303,-0.3817,0.8889,0,cloth,subject_06
0.25,-0.112,0.291,0.079,0.2319,-0.3811,0.8889,0,cloth,subject_06
0.26,-0.111,0.012,0.129,0.2344,-0.3908,0.8847,0,cloth,subject_06
0.27,0,0.047,0.288,0.2363,-0.4035,0.8792,0,cloth,subject_06
0.28,0.021,-0.079,0.197,0.236,-0.42,0.8723,0,cloth,subject_06
0.29,0.06,-0.116,-0.121,0.234,-0.4339,0.8667,0,cloth,subject_06
0.3,0.041,-0.016,-0.159,0.2325,-0.4432,0.8627,0,cloth,subject_06
0.31,0.041,-0.022,0.013,0.2323,-0.4469,0.8609,0,cloth,subject_06
0.32,0.033,-0.022,0.01,0.2327,-0.4487,0.8597,0,cloth,subject_06
0.33,-0.039,0.064,-0.009,0.2329,-0.4511,0.8584,0,cloth,subject_06
0.34,-0.057,0,0.071,0.2323,-0.454,0.8571,0,cloth,subject_06
0.35,-0.047,-0.028,-0.098,0.2315,-0.4564,0.8562,0,cloth,subject_06
0.36,0.052,-0.014,-0.255,0.2308,-0.4584,0.8555,0,cloth,subject_06
0.37,0.005,-0.128,0.078,0.2296,-0.4624,0.8537,0,cloth,subject_06
0.38,0.017,-0.056,0.074,0.2268,-0.4664,0.8524,0,cloth,subject_06
0.39,0.027,-0.067,0.069,0.2227,-0.4697,0.8517,0,cloth,subject_06
0.4,0.04,-0.004,0.051,0.2178,-0.472,0.8517,0,cloth,subject_06
0.41,0.016,0.041,0.035,0.2126,-0.4733,0.8523,0,cloth,subject_06
0.42,-0.028,0.045,0.066,0.2077,-0.4737,0.8534,0,cloth,subject_06
0.43,-0.055,0.025,0.075,0.2027,-0.4731,0.855,0,cloth,subject_06
0.44,-0.02,0.006,0.081,0.1968,-0.4724,0.8569,0,cloth,subject_06
0.45,0.006,0.016,0.132,0.1893,-0.4719,0.859,0,cloth,subject_06
0.46,0.012,0.038,0.083,0.1803,-0.4727,0.8607,0,cloth,subject_06
0.47,0.026,0.052,0.036,0.1703,-0.4749,0.8618,0,cloth,subject_06
0.48,0.013,0.091,0.094,0.1596,-0.478,0.8624,0,cloth,subject_06
0.49,0.039,-0.055,0.063,0.1476,-0.4824,0.8624,0,cloth,subject_06
