timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.037,-0.02,-0.254,-0.1504,0.5378,-0.0435,0,hair,subject_12
0.01,-0.142,-0.114,-0.03,-0.1528,0.5219,-0.0471,0,hair,subject_12
0.02,-0.252,-0.214,0.131,-0.1576,0.505,-0.0476,0,hair,subject_12
0.03,-0.293,-0.427,0.18,-0.1646,0.4896,-0.0441,0,hair,subject_12
0.04,-0.104,-0.884,0.965,-0.1747,0.4805,-0.0343,0,hair,subject_12
0.05,-0.381,-0.201,1.411,-0.1664,0.4781,-0.0339,0,hair,subject_12
0.06,-0.319,0.18,0.922,-0.1499,0.4849,-0.0363,0,hair,subject_12
0.07,-0.294,-0.063,0.341,-0.1454,0.4997,-0.0333,0,hair,subject_12
0.08,-0.123,-0.166,-0.158,-0.1422,0.5175,-0.0291,0,hair,subject_12
0.09,-0.096,-0.236,-0.588,-0.14,0.5346,-0.0237,0,hair,subject_12
0.1,0.059,-0.098,-0.58,-0.1339,0.5483,-0.0192,0,hair,subject_12
0.11,0.141,0.187,-0.49,-0.1203,0.5579,-0.0196,0,hair,subject_12
0.12,0.173,0.239,-0.666,-0.1006,0.5628,-0.0261,0,hair,subject_12
0.13,0.261,0.611,-0.589,-0.0757,0.5624,-0.0392,0,hair,subject_12
0.14,0.216,0.745,-0.553,-0.0573,0.5571,-0.0519,0,hair,subject_12
0.15,0.149,0.606,-0.487,-0.0527,0.5486,-0.0587,0,hair,subject_12
0.16,0.049,0.264,-0.284,-0.0579,0.5381,-0.0615,0,hair,subject_12
0.17,-0.06,0,-0.156,-0.0675,0.5266,-0.0618,0,hair,subject_12
0.18,-0.135,-0.225,-0.157,-0.0782,0.5144,-0.0605,0,hair,subject_12
0.19,-0.201,-0.536,-0.153,-0.088,0.5014,-0.0567,0,hair,subject_12
0.2,-0.353,-0.54,0.245,-0.0955,0.4893,-0.0496,0,hair,subject_12
0.21,-0.381,-1.155,1.031,-0.1058,0.4825,-0.0355,0,hair,subject_12
0.22,-0.411,-0.325,1.197,-0.0962,0.4805,-0.0304,0,hair,subject_12
0.23,-0.333,-0.184,0.599,-0.085,0.4856,-0.0239,0,hair,subject_12
0.24,-0.219,-0.033,0.292,-0.0795,0.4953,-0.0146,0,hair,subject_12
0.25,0.177,-0.052,-0.074,-0.0765,0.5061,-0.0053,0,hair,subject_12
0.26,0.473,0.317,-0.413,-0.0691,0.5144,-0.0004,0,hair,subject_12
0.27,0.542,0.79,-0.527,-0.0564,0.5183,-0.0018,0,hair,subject_12
0.28,0.493,0.962,-0.276,-0.0396,0.5186,-0.0108,0,hair,subject_12
0.29,0.228,1.006,-0.142,-0.0263,0.5165,-0.0229,0,hair,subject_12
0.3,0.123,0.669,-0.285,-0.0244,0.5138,-0.0318,0,hair,subject_12
0.31,0.028,0.341,-0.376,-0.0313,0.5109,-0.0379,0,hair,subject_12
0.32,-0.139,-0.026,-0.302,-0.0421,0.5073,-0.0429,0,hair,subject_12
0.33,-0.293,-0.395,-0.136,-0.0525,0.5025,-0.0481,0,hair,subject_12
0.34,-0.374,-0.607,-0.12,-0.0602,0.4961,-0.0524,0,hair,subject_12
0.35,-0.357,-0.618,-0.233,-0.066,0.4885,-0.0532,0,hair,subject_12
0.36,-0.431,-0.593,-0.136,-0.0719,0.48,-0.0494,0,hair,subject_12
0.37,-0.32,-0.618,0.601,-0.0796,0.4744,-0.0393,0,hair,subject_12
0.38,-0.494,-0.208,1.123,-0.0765,0.4742,-0.0339,0,hair,subject_12
0.39,-0.366,0.017,0.68,-0.067,0.4821,-0.0293,0,hair,subject_12
0.4,-0.153,0.238,0.198,-0.0663,0.4963,-0.0202,0,hair,subject_12
0.41,0.242,0.188,-0.141,-0.0695,0.511,-0.0102,0,hair,subject_12
0.42,0.572,0.292,-0.473,-0.0694,0.5222,-0.0037,0,hair,subject_12
0.43,0.653,0.532,-0.321,-0.0632,0.53,-0.0019,0,hair,subject_12
0.44,0.531,0.987,0.106,-0.0489,0.5359,-0.0086,0,hair,subject_12
0.45,0.337,0.995,-0.027,-0.0393,0.5413,-0.0166,0,hair,subject_12
0.46,0.236,0.501,-0.316,-0.0434,0.5466,-0.0201,0,hair,subject_12
0.47,0.128,0.184,-0.368,-0.0533,0.5498,-0.0236,0,hair,subject_12
0.48,-0.065,-0.038,-0.415,-0.064,0.5499,-0.0296,0,hair,subject_12
0.49,-0.225,-0.325,-0.353,-0.0749,0.5469,-0.0359,0,hair,subject_12
0.5,-0.285,-0.545,-0.437,-0.0861,0.5404,-0.0398,0,hair,subject_12
0.51,-0.321,-0.767,-0.437,-0.0954,0.53,-0.0407,0,hair,subject_12
0.52,-0.363,-0.667,-0.135,-0.1018,0.5171,-0.0374,0,hair,subject_12
0.53,-0.354,-0.519,-0.08,-0.1041,0.5033,-0.0317,0,hair,subject_12
0.54,-0.281,-0.486,0.81,-0.1023,0.4929,-0.0239,0,hair,subject_12
0.55,-0.803,0.425,1.876,-0.0904,0.4915,-0.0229,0,hair,subject_12
0.56,-0.358,0.307,0.536,-0.0789,0.501,-0.0228,0,hair,subject_12
0.57,0.149,0.148,-0.255,-0.0726,0.5147,-0.0223,0,hair,subject_12
0.58,0.351,0.148,-0.308,-0.0708,0.527,-0.0227,0,hair,subject_12
0.59,0.425,0.515,0.004,-0.0664,0.5362,-0.0266,0,hair,subject_12
0.6,0.357,0.857,0.262,-0.0608,0.5455,-0.0332,0,hair,subject_12
0.61,0.458,0.741,0.323,-0.0623,0.5575,-0.0386,0,hair,subject_12
0.62,0.231,0.272,-0.031,-0.0698,0.5707,-0.0428,0,hair,subject_12
0.63,0.281,0.059,-0.487,-0.0743,0.5815,-0.0509,0,hair,subject_12
0.64,0.287,0.15,-0.577,-0.0772,0.5873,-0.0612,0,hair,subject_12
0.65,0.192,0.137,-0.518,-0.0836,0.5883,-0.0699,0,hair,subject_12
0.66,0.064,-0.021,-0.462,-0.0945,0.5856,-0.0757,0,hair,subject_12
0.67,0.002,-0.216,-0.503,-0.1063,0.5795,-0.0797,0,hair,subject_12
0.68,-0.053,-0.127,-0.405,-0.1177,0.5706,-0.0814,0,hair,subject_12
0.69,-0.109,-0.141,-0.362,-0.1324,0.5599,-0.0783,0,hair,subject_12
0.7,-0.134,-0.113,-0.203,-0.1523,0.5487,-0.0686,0,hair,subject_12
0.71,-0.203,-0.347,-0.062,-0.174,0.5367,-0.0564,0,hair,subject_12
0.72,-0.225,-0.396,-0.013,-0.1905,0.5239,-0.0452,0,hair,subject_12
0.73,-0.221,-0.206,-0.117,-0.2023,0.5114,-0.0339,0,hair,subject_12
0.74,-0.387,-0.258,0.673,-0.216,0.502,-0.0181,0,hair,subject_12
0.75,-0.261,-0.22,1.391,-0.2194,0.4989,-0.0087,0,hair,subject_12
0.76,-0.403,0.117,1.029,-0.2077,0.5039,-0.0094,0,hair,subject_12
0.77,-0.208,0.136,0.197,-0.1997,0.5157,-0.0102,0,hair,subject_12
0.78,-0.047,-0.259,-0.336,-0.1913,0.5294,-0.0127,0,hair,subject_12
0.79,-0.109,-0.033,0,-0.1801,0.5423,-0.0195,0,hair,subject_12
0.8,0.013,0.129,-0.075,-0.1631,0.5539,-0.0308,0,hair,subject_12
0.81,0.068,0.253,-0.082,-0.148,0.5644,-0.043,0,hair,subject_12
0.82,0.118,0.122,-0.088,-0.1393,0.574,-0.0528,0,hair,subject_12
