timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.009,0.002,-0.003,-0.4371,0.0716,0.871,1,fall1,subject_11
0.01,-0.011,-0.001,-0.001,-0.437,0.0717,0.871,1,fall1,subject_11
0.02,-0.008,-0.001,-0.01,-0.4369,0.0718,0.871,1,fall1,subject_11
0.03,-0.007,-0.001,0,-0.4368,0.0718,0.8711,1,fall1,subject_11
0.04,-0.007,-0.003,-0.004,-0.4368,0.0719,0.8711,1,fall1,subject_11
0.05,-0.01,-0.006,-0.006,-0.4367,0.0719,0.8712,1,fall1,subject_11
0.06,-0.009,0.002,-0.009,-0.4366,0.0721,0.8711,1,fall1,subject_11
0.07,-0.006,0,-0.007,-0.4365,0.0723,0.8711,1,fall1,subject_11
0.08,-0.005,0,-0.009,-0.4364,0.0725,0.8711,1,fall1,subject_11
0.09,-0.005,-0.002,-0.004,-0.4363,0.0727,0.8711,1,fall1,subject_11
0.1,-0.005,-0.001,-0.003,-0.4362,0.073,0.8711,1,fall1,subject_11
0.11,-0.006,0,-0.012,-0.4361,0.0731,0.8711,1,fall1,subject_11
0.12,-0.005,0.008,0.001,-0.4359,0.0734,0.8712,1,fall1,subject_11
0.13,-0.002,0,-0.008,-0.4359,0.0734,0.8712,1,fall1,subject_11
0.14,-0.007,-0.003,-0.022,-0.4359,0.0735,0.8712,1,fall1,subject_11
0.15,-0.009,0.008,-0.011,-0.4357,0.0738,0.8713,1,fall1,subject_11
0.16,-0.012,0.011,-0.001,-0.4353,0.0741,0.8714,1,fall1,subject_11
0.17,-0.007,-0.004,-0.01,-0.4351,0.0742,0.8715,1,fall1,subject_11
0.18,-0.007,-0.005,-0.002,-0.4349,0.0741,0.8715,1,fall1,subject_11
0.19,-0.004,0.001,-0.001,-0.4349,0.0742,0.8715,1,fall1,subject_11
0.2,-0.011,0.001,-0.009,-0.4349,0.0743,0.8715,1,fall1,subject_11
0.21,-0.006,-0.005,-0.01,-0.4349,0.0743,0.8715,1,fall1,subject_11
0.22,-0.005,-0.002,-0.005,-0.4349,0.0744,0.8715,1,fall1,subject_11
0.23,-0.006,0,-0.011,-0.4349,0.0744,0.8715,1,fall1,subject_11
0.24,-0.005,-0.004,-0.012,-0.4348,0.0746,0.8715,1,fall1,subject_11
0.25,-0.008,0.005,0,-0.4346,0.0748,0.8716,1,fall1,subject_11
0.26,-0.007,0.004,-0.008,-0.4343,0.075,0.8716,1,fall1,subject_11
0.27,-0.005,0,-0.012,-0.4341,0.0751,0.8717,1,fall1,subject_11
0.28,-0.007,0.001,-0.008,-0.4339,0.0752,0.8718,1,fall1,subject_11
0.29,-0.008,-0.002,-0.005,-0.4337,0.0753,0.8719,1,fall1,subject_11
0.3,-0.011,0,-0.01,-0.4334,0.0753,0.8721,1,fall1,subject_11
