timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.434,0.612,0.264,-0.4738,0.2719,-0.1329,0,wash,subject_16
0.01,0.447,0.399,0.426,-0.4944,0.2541,-0.1509,0,wash,subject_16
0.02,0.502,0.276,0.525,-0.5146,0.2382,-0.1688,0,wash,subject_16
0.03,0.555,0.262,0.547,-0.5327,0.2247,-0.1866,0,wash,subject_16
0.04,0.578,0.147,0.542,-0.5484,0.2133,-0.2044,0,wash,subject_16
0.05,0.546,0.075,0.401,-0.5653,0.2066,-0.2208,0,wash,subject_16
0.06,0.551,-0.121,0.118,-0.5865,0.2065,-0.2347,0,wash,subject_16
0.07,0.521,-0.783,-0.062,-0.6087,0.2118,-0.2464,0,wash,subject_16
0.08,0.453,-0.854,-0.08,-0.6262,0.2206,-0.2555,0,wash,subject_16
0.09,0.437,-0.842,-0.09,-0.6383,0.2318,-0.2609,0,wash,subject_16
0.1,0.385,-0.922,-0.275,-0.6474,0.2466,-0.261,0,wash,subject_16
0.11,0.377,-0.863,-0.503,-0.654,0.2646,-0.2545,0,wash,subject_16
0.12,0.362,-0.581,-0.514,-0.6541,0.2805,-0.2432,0,wash,subject_16
0.13,0.359,-0.344,-0.442,-0.6482,0.2932,-0.2277,0,wash,subject_16
0.14,0.328,-0.157,-0.243,-0.6391,0.3042,-0.2086,0,wash,subject_16
0.15,0.282,-0.065,-0.082,-0.6292,0.3155,-0.1867,0,wash,subject_16
0.16,0.248,0.145,0.022,-0.6194,0.3278,-0.1626,0,wash,subject_16
0.17,0.225,0.301,0.093,-0.6109,0.3413,-0.1375,0,wash,subject_16
0.18,0.231,0.294,0.104,-0.6034,0.355,-0.1122,0,wash,subject_16
0.19,0.18,0.355,0.166,-0.5948,0.3674,-0.0883,0,wash,subject_16
0.2,0.081,0.415,0.218,-0.5845,0.3781,-0.0672,0,wash,subject_16
0.21,0.037,0.516,0.23,-0.5754,0.3879,-0.0477,0,wash,subject_16
0.22,0.052,0.573,0.124,-0.57,0.3973,-0.0293,0,wash,subject_16
0.23,0.056,0.488,0.038,-0.5668,0.4047,-0.0131,0,wash,subject_16
0.24,-0.04,0.469,0.107,-0.5644,0.4097,-0.0005,0,wash,subject_16
0.25,-0.046,0.478,0.104,-0.5635,0.4124,0.0092,0,wash,subject_16
0.26,-0.038,0.466,-0.012,-0.5661,0.4128,0.0172,0,wash,subject_16
0.27,-0.064,0.375,0.046,-0.5711,0.4104,0.023,0,wash,subject_16
0.28,-0.078,0.293,0.205,-0.5766,0.4053,0.0263,0,wash,subject_16
0.29,-0.039,0.275,0.308,-0.5809,0.398,0.0257,0,wash,subject_16
0.3,0.05,0.345,0.288,-0.5842,0.3889,0.0218,0,wash,subject_16
0.31,0.17,0.404,0.276,-0.59,0.3793,0.0161,0,wash,subject_16
0.32,0.321,0.367,0.4,-0.599,0.3699,0.0094,0,wash,subject_16
0.33,0.465,0.405,0.54,-0.6086,0.3613,0.0011,0,wash,subject_16
0.34,0.572,0.348,0.516,-0.617,0.3545,-0.0084,0,wash,subject_16
0.35,0.671,0.209,0.419,-0.6238,0.3503,-0.0178,0,wash,subject_16
0.36,0.785,0.107,0.379,-0.6295,0.3491,-0.0251,0,wash,subject_16
0.37,0.844,-0.028,0.374,-0.633,0.3504,-0.0291,0,wash,subject_16
0.38,0.798,-0.013,0.357,-0.6331,0.3535,-0.0299,0,wash,subject_16
0.39,0.685,-0.001,0.315,-0.6299,0.3584,-0.0276,0,wash,subject_16
0.4,0.585,0.042,0.221,-0.6238,0.3643,-0.0231,0,wash,subject_16
0.41,0.479,0.058,0.176,-0.6157,0.3708,-0.0174,0,wash,subject_16
0.42,0.328,0.141,0.163,-0.6065,0.3776,-0.0112,0,wash,subject_16
0.43,0.201,0.199,0.116,-0.597,0.3844,-0.0054,0,wash,subject_16
0.44,0.095,0.124,-0.005,-0.5879,0.3909,0,0,wash,subject_16
0.45,-0.03,0.156,-0.083,-0.58,0.397,0.0043,0,wash,subject_16
0.46,-0.158,0.25,-0.111,-0.573,0.401,0.0074,0,wash,subject_16
0.47,-0.297,0.349,-0.155,-0.568,0.4026,0.0089,0,wash,subject_16
0.48,-0.357,0.408,-0.222,-0.5653,0.4006,0.0085,0,wash,subject_16
0.49,-0.374,0.446,-0.214,-0.5653,0.394,0.0058,0,wash,subject_16
0.5,-0.336,0.428,-0.12,-0.5683,0.3824,0.001,0,wash,subject_16
0.51,-0.259,0.442,-0.045,-0.5752,0.3671,-0.006,0,wash,subject_16
0.52,-0.113,0.351,0.011,-0.5872,0.3492,-0.0155,0,wash,subject_16
0.53,0.038,0.207,0.162,-0.6012,0.3294,-0.0267,0,wash,subject_16
0.54,0.147,0.224,0.378,-0.6151,0.3082,-0.0402,0,wash,subject_16
0.55,0.356,0.016,0.546,-0.6291,0.2873,-0.0553,0,wash,subject_16
0.56,0.531,-0.075,0.699,-0.642,0.2685,-0.0719,0,wash,subject_16
0.57,0.64,-0.194,0.826,-0.6516,0.2518,-0.0892,0,wash,subject_16
0.58,0.687,-0.226,0.812,-0.6567,0.2377,-0.1065,0,wash,subject_16
0.59,0.79,-0.165,0.752,-0.6562,0.226,-0.1238,0,wash,subject_16
0.6,0.753,-0.05,0.775,-0.6491,0.2155,-0.141,0,wash,subject_16
0.61,0.617,0.048,0.836,-0.6351,0.2057,-0.1592,0,wash,subject_16
0.62,0.526,0.265,0.739,-0.614,0.1958,-0.1796,0,wash,subject_16
0.63,0.46,0.435,0.538,-0.587,0.1851,-0.2031,0,wash,subject_16
0.64,0.452,0.448,0.308,-0.5556,0.1729,-0.2294,0,wash,subject_16
0.65,0.458,0.439,0.136,-0.5231,0.1599,-0.2578,0,wash,subject_16
0.66,0.431,0.317,-0.037,-0.4916,0.146,-0.2878,0,wash,subject_16
0.67,0.491,0.271,-0.299,-0.4631,0.1316,-0.3186,0,wash,subject_16
0.68,0.534,0.322,-0.531,-0.4391,0.1155,-0.3493,0,wash,subject_16
0.69,0.448,0.23,-0.504,-0.4243,0.0995,-0.3779,0,wash,subject_16
0.7,0.313,0.017,-0.293,-0.4213,0.0865,-0.4034,0,wash,subject_16
