timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.041,0.295,-0.025,0.7055,-0.1635,-0.2866,0,cloth,subject_13
0.01,-0.072,0.377,-0.028,0.7047,-0.1806,-0.28,0,cloth,subject_13
0.02,-0.08,0.462,-0.047,0.7052,-0.1943,-0.2724,0,cloth,subject_13
0.03,-0.076,0.52,-0.045,0.7081,-0.2034,-0.2638,0,cloth,subject_13
0.04,-0.097,0.498,-0.053,0.7131,-0.2081,-0.2537,0,cloth,subject_13
0.05,-0.107,0.525,-0.053,0.7194,-0.2085,-0.2406,0,cloth,subject_13
0.06,-0.082,0.6,0.012,0.7269,-0.2043,-0.2245,0,cloth,subject_13
0.07,-0.109,0.623,0.045,0.7358,-0.195,-0.2055,0,cloth,subject_13
0.08,-0.167,0.418,-0.078,0.7447,-0.1806,-0.1832,0,cloth,subject_13
0.09,-0.193,0.173,-0.081,0.7524,-0.1616,-0.1562,0,cloth,subject_13
0.1,-0.126,0.126,0.082,0.7564,-0.1376,-0.1239,0,cloth,subject_13
0.11,-0.074,0.255,0.125,0.7537,-0.1094,-0.0889,0,cloth,subject_13
0.12,-0.151,0.091,-0.155,0.7459,-0.0784,-0.0524,0,cloth,subject_13
0.13,-0.263,-0.127,-0.262,0.7371,-0.0462,-0.0157,0,cloth,subject_13
0.14,-0.243,-0.285,-0.051,0.7296,-0.0129,0.0208,0,cloth,subject_13
0.15,-0.079,-0.248,0.113,0.717,0.0218,0.0556,0,cloth,subject_13
0.16,-0.053,-0.097,0.012,0.6944,0.0564,0.085,0,cloth,subject_13
0.17,-0.239,0.084,-0.122,0.67,0.0872,0.1104,0,cloth,subject_13
0.18,-0.298,0.196,-0.017,0.657,0.109,0.1331,0,cloth,subject_13
0.19,-0.194,0.005,0.063,0.6586,0.122,0.1521,0,cloth,subject_13
0.2,-0.139,-0.26,0.016,0.6656,0.1312,0.1677,0,cloth,subject_13
0.21,-0.271,-0.625,-0.134,0.6708,0.1406,0.1806,0,cloth,subject_13
0.22,-0.319,-0.578,-0.135,0.6688,0.1521,0.194,0,cloth,subject_13
0.23,-0.161,-0.313,-0.016,0.658,0.1655,0.2074,0,cloth,subject_13
0.24,-0.084,-0.06,0.038,0.6421,0.1798,0.2184,0,cloth,subject_13
0.25,-0.095,0.057,0.048,0.6274,0.1921,0.2274,0,cloth,subject_13
