timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.628,1.061,-0.061,-0.1014,-0.5625,0.8014,0,zip,subject_14
0.01,-0.676,0.806,-0.046,-0.0655,-0.5751,0.806,0,zip,subject_14
0.02,-0.749,0.434,-0.033,-0.024,-0.5809,0.8111,0,zip,subject_14
0.03,-0.588,-0.068,-0.235,0.0238,-0.5679,0.8226,0,zip,subject_14
0.04,-0.658,-0.516,0.117,0.084,-0.5285,0.8413,0,zip,subject_14
0.05,-0.794,-0.489,0.111,0.1534,-0.4757,0.8549,0,zip,subject_14
0.06,-1.005,-0.36,0.04,0.2257,-0.4178,0.8584,0,zip,subject_14
0.07,-1.092,-0.342,0.194,0.296,-0.3487,0.8568,0,zip,subject_14
0.08,-1.164,-0.058,0.468,0.3555,-0.2816,0.8509,0,zip,subject_14
0.09,-1.459,-0.263,1.054,0.396,-0.2405,0.8407,0,zip,subject_14
0.1,-1.754,-0.6,1.387,0.4134,-0.2307,0.831,0,zip,subject_14
0.11,-1.437,-0.601,1.036,0.4064,-0.2416,0.8279,0,zip,subject_14
0.12,-0.819,-0.51,0.615,0.3785,-0.2625,0.8328,0,zip,subject_14
0.13,-0.561,-0.536,0.473,0.3385,-0.2878,0.842,0,zip,subject_14
0.14,-0.69,-0.504,0.445,0.2885,-0.3204,0.8517,0,zip,subject_14
0.15,-0.644,-0.383,0.282,0.2278,-0.3592,0.8595,0,zip,subject_14
0.16,-0.435,-0.216,0.049,0.1565,-0.4005,0.8643,0,zip,subject_14
0.17,-0.262,-0.161,-0.29,0.0822,-0.4407,0.8649,0,zip,subject_14
0.18,-0.171,-0.045,-0.595,0.0108,-0.4742,0.862,0,zip,subject_14
0.19,-0.158,0.376,-0.607,-0.0532,-0.4979,0.8567,0,zip,subject_14
0.2,-0.198,0.6,-0.511,-0.1086,-0.514,0.8484,0,zip,subject_14
0.21,-0.313,0.856,-0.327,-0.155,-0.5225,0.8384,0,zip,subject_14
