timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,0.042,0.004,-0.01,0.2034,0.4223,-0.8247,0,shoe,subject_20
0.01,0.046,0.007,0.006,0.2001,0.4227,-0.8266,0,shoe,subject_20
0.02,0.042,0.013,0.039,0.1977,0.424,-0.8278,0,shoe,subject_20
0.03,0.031,0.026,0.079,0.1957,0.4258,-0.8284,0,shoe,subject_20
0.04,-0.007,0.025,0.112,0.1939,0.4278,-0.8287,0,shoe,subject_20
0.05,-0.027,0.016,0.101,0.1924,0.4294,-0.829,0,shoe,subject_20
0.06,-0.033,0.003,0.066,0.1908,0.4308,-0.8295,0,shoe,subject_20
0.07,-0.034,-0.009,0.055,0.1887,0.4311,-0.8305,0,shoe,subject_20
0.08,-0.026,0.022,0.043,0.1859,0.4297,-0.8322,0,shoe,subject_20
0.09,-0.014,0.057,0.044,0.1828,0.4276,-0.8342,0,shoe,subject_20
0.1,-0.013,0.059,0.035,0.18,0.4258,-0.8357,0,shoe,subject_20
0.11,-0.014,0.043,0.017,0.1781,0.4248,-0.8366,0,shoe,subject_20
0.12,-0.011,0.016,-0.018,0.1771,0.4246,-0.8367,0,shoe,subject_20
0.13,-0.012,-0.018,-0.034,0.177,0.425,-0.8363,0,shoe,subject_20
0.14,-0.013,-0.017,-0.034,0.1772,0.4256,-0.8356,0,shoe,subject_20
0.15,-0.014,-0.019,-0.031,0.1776,0.4263,-0.8349,0,shoe,subject_20
0.16,-0.012,-0.018,-0.041,0.1783,0.4269,-0.8342,0,shoe,subject_20
0.17,-0.007,-0.031,-0.053,0.1792,0.4278,-0.8334,0,shoe,subject_20
0.18,-0.002,-0.021,-0.051,0.1799,0.4286,-0.833,0,shoe,subject_20
0.19,-0.007,-0.01,-0.042,0.1804,0.4285,-0.833,0,shoe,subject_20
0.2,-0.001,0.006,-0.025,0.1807,0.4285,-0.8331,0,shoe,subject_20
0.21,0.001,0.002,-0.017,0.181,0.4287,-0.8332,0,shoe,subject_20
0.22,0.004,0,-0.015,0.1814,0.4292,-0.8332,0,shoe,subject_20
0.23,0.007,-0.007,-0.02,0.1822,0.4295,-0.8332,0,shoe,subject_20
0.24,0.015,-0.017,-0.019,0.1829,0.4297,-0.8333,0,shoe,subject_20
0.25,0.014,-0.019,-0.022,0.1833,0.4293,-0.8338,0,shoe,subject_20
0.26,0.017,-0.013,-0.018,0.1835,0.4284,-0.8346,0,shoe,subject_20
0.27,0.017,-0.009,-0.013,0.1836,0.4272,-0.8356,0,shoe,subject_20
0.28,0.015,-0.013,-0.019,0.184,0.4259,-0.8367,0,shoe,subject_20
0.29,0.015,-0.025,-0.019,0.1845,0.4248,-0.8377,0,shoe,subject_20
0.3,0.011,-0.033,-0.011,0.1849,0.4235,-0.8389,0,shoe,subject_20
0.31,0.015,-0.016,-0.004,0.1849,0.4215,-0.8406,0,shoe,subject_20
0.32,0.011,-0.005,-0.011,0.1848,0.4181,-0.8429,0,shoe,subject_20
0.33,0.007,0.01,-0.003,0.1844,0.414,-0.8455,0,shoe,subject_20
0.34,0.005,0.022,0.004,0.1839,0.4093,-0.8483,0,shoe,subject_20
0.35,-0.001,0.052,0.014,0.183,0.404,-0.8513,0,shoe,subject_20
0.36,-0.013,0.058,0.016,0.1816,0.3982,-0.8544,0,shoe,subject_20
0.37,-0.002,0.062,0.001,0.1796,0.3917,-0.8578,0,shoe,subject_20
0.38,-0.01,0.056,-0.01,0.1772,0.3848,-0.861,0,shoe,subject_20
0.39,-0.012,0.06,-0.007,0.174,0.3772,-0.8642,0,shoe,subject_20
0.4,-0.037,0.083,-0.012,0.1699,0.3689,-0.8673,0,shoe,subject_20
0.41,-0.028,0.087,-0.007,0.1652,0.361,-0.8699,0,shoe,subject_20
0.42,-0.025,0.047,-0.022,0.1605,0.3542,-0.8719,0,shoe,subject_20
