timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.013,0.049,0.092,-0.4057,-0.0285,0.3925,0,write,subject_01
0.01,-0.022,0.053,0.089,-0.3939,-0.0235,0.3856,0,write,subject_01
0.02,-0.011,-0.009,0.034,-0.3851,-0.0198,0.3792,0,write,subject_01
0.03,-0.009,-0.055,-0.009,-0.3812,-0.0175,0.3733,0,write,subject_01
0.04,-0.001,-0.004,-0.02,-0.3816,-0.0162,0.3679,0,write,subject_01
0.05,0.022,-0.081,-0.051,-0.3852,-0.0158,0.3635,0,write,subject_01
0.06,0.06,-0.24,-0.126,-0.3914,-0.0161,0.3617,0,write,subject_01
0.07,0.078,-0.249,-0.178,-0.3968,-0.0165,0.3632,0,write,subject_01
0.08,0.088,-0.113,-0.193,-0.3993,-0.017,0.3674,0,write,subject_01
0.09,0.086,-0.082,-0.147,-0.4011,-0.0176,0.3733,0,write,subject_01
0.1,0.081,-0.045,-0.101,-0.4037,-0.0193,0.3812,0,write,subject_01
0.11,0.06,-0.023,-0.074,-0.4071,-0.0215,0.3903,0,write,subject_01
0.12,0.036,-0.017,-0.033,-0.4084,-0.0238,0.3999,0,write,subject_01
0.13,0,0.124,0.045,-0.4053,-0.0254,0.4093,0,write,subject_01
0.14,-0.023,0.228,0.106,-0.4016,-0.0268,0.4171,0,write,subject_01
0.15,-0.04,0.284,0.169,-0.3986,-0.0281,0.4225,0,write,subject_01
0.16,-0.047,0.269,0.202,-0.3956,-0.0288,0.4251,0,write,subject_01
0.17,-0.045,0.234,0.187,-0.3916,-0.0281,0.4245,0,write,subject_01
0.18,-0.035,0.212,0.152,-0.3858,-0.0265,0.4212,0,write,subject_01
0.19,-0.017,0.147,0.1,-0.3812,-0.0249,0.4156,0,write,subject_01
0.2,-0.012,0.111,0.089,-0.3794,-0.024,0.4085,0,write,subject_01
0.21,0.003,-0.058,0.035,-0.3783,-0.0228,0.4004,0,write,subject_01
0.22,0.028,-0.064,0.009,-0.3739,-0.0198,0.3919,0,write,subject_01
0.23,0.04,-0.051,0.003,-0.3654,-0.0148,0.3837,0,write,subject_01
0.24,0.035,-0.021,-0.006,-0.3569,-0.0097,0.3765,0,write,subject_01
0.25,0.036,-0.013,-0.006,-0.353,-0.006,0.3704,0,write,subject_01
0.26,0.011,-0.089,0.006,-0.3544,-0.0043,0.3656,0,write,subject_01
0.27,0.039,-0.14,-0.051,-0.3602,-0.0038,0.3624,0,write,subject_01
0.28,0.058,-0.143,-0.116,-0.3662,-0.003,0.3616,0,write,subject_01
0.29,0.038,-0.077,-0.061,-0.3708,-0.0025,0.3632,0,write,subject_01
0.3,0.044,-0.048,-0.072,-0.3769,-0.0023,0.3665,0,write,subject_01
0.31,0.071,-0.037,-0.148,-0.3849,-0.0035,0.3715,0,write,subject_01
0.32,0.065,-0.03,-0.182,-0.3929,-0.0064,0.3781,0,write,subject_01
0.33,0.05,-0.022,-0.103,-0.3989,-0.0104,0.3854,0,write,subject_01
0.34,0.029,0.057,0.017,-0.4014,-0.0134,0.3928,0,write,subject_01
0.35,0.021,0.131,0.065,-0.4,-0.015,0.3996,0,write,subject_01
0.36,0.006,0.206,0.096,-0.3979,-0.0167,0.4046,0,write,subject_01
0.37,-0.01,0.2,0.126,-0.3949,-0.018,0.4076,0,write,subject_01
0.38,-0.025,0.193,0.146,-0.3911,-0.0186,0.4083,0,write,subject_01
0.39,-0.009,0.207,0.116,-0.386,-0.0183,0.4064,0,write,subject_01
0.4,-0.003,0.15,0.107,-0.3812,-0.0178,0.4025,0,write,subject_01
0.41,0.001,0.08,0.081,-0.3771,-0.0175,0.3973,0,write,subject_01
0.42,-0.004,0.03,0.058,-0.3735,-0.0171,0.3911,0,write,subject_01
0.43,0.011,0.022,0.016,-0.3688,-0.0158,0.3843,0,write,subject_01
0.44,0.038,-0.006,-0.018,-0.3626,-0.0137,0.3771,0,write,subject_01
0.45,0.014,0.01,0.017,-0.3571,-0.0122,0.3709,0,write,subject_01
0.46,0.034,-0.03,0.006,-0.357,-0.0124,0.366,0,write,subject_01
0.47,0.023,-0.103,-0.012,-0.3625,-0.0144,0.3624,0,write,subject_01
0.48,0.047,-0.18,-0.081,-0.3704,-0.0168,0.3603,0,write,subject_01
0.49,0.064,-0.149,-0.122,-0.3751,-0.0184,0.3606,0,write,subject_01
0.5,0.059,-0.055,-0.058,-0.3777,-0.0193,0.3626,0,write,subject_01
0.51,0.052,0.013,-0.029,-0.383,-0.0206,0.3665,0,write,subject_01
0.52,0.047,-0.018,-0.059,-0.3932,-0.0244,0.3722,0,write,subject_01
0.53,0.031,-0.034,-0.049,-0.4051,-0.0293,0.3785,0,write,subject_01
0.54,0.007,0.046,0.023,-0.4125,-0.0332,0.3849,0,write,subject_01
0.55,-0.012,0.102,0.079,-0.415,-0.0354,0.3912,0,write,subject_01
0.56,0.009,0.059,0.014,-0.4163,-0.0367,0.3972,0,write,subject_01
