timestamp,ax,ay,az,gx,gy,gz,label,activity,subject
0,-0.275,-0.019,0.347,-0.6561,0.0479,-0.7518,0,walk,subject_11
0.01,-0.373,0.074,0.279,-0.6521,0.0613,-0.7548,0,walk,subject_11
0.02,-0.389,0.137,0.251,-0.6461,0.0771,-0.759,0,walk,subject_11
0.03,-0.369,0.188,0.249,-0.6383,0.0952,-0.7637,0,walk,subject_11
0.04,-0.362,0.232,0.252,-0.6289,0.115,-0.7689,0,walk,subject_11
0.05,-0.287,0.269,0.212,-0.6178,0.1362,-0.7743,0,walk,subject_11
0.06,-0.222,0.265,0.157,-0.6054,0.158,-0.7798,0,walk,subject_11
0.07,-0.191,0.279,0.13,-0.592,0.1788,-0.7853,0,walk,subject_11
0.08,-0.24,0.318,0.132,-0.5777,0.1973,-0.7912,0,walk,subject_11
0.09,-0.243,0.368,0.084,-0.5621,0.2136,-0.7977,0,walk,subject_11
0.1,-0.232,0.379,0.007,-0.5455,0.2279,-0.8047,0,walk,subject_11
0.11,-0.176,0.374,-0.065,-0.5281,0.2399,-0.8123,0,walk,subject_11
0.12,-0.124,0.402,-0.111,-0.5104,0.249,-0.8204,0,walk,subject_11
0.13,-0.138,0.41,-0.119,-0.4932,0.2559,-0.8284,0,walk,subject_11
0.14,-0.114,0.453,-0.135,-0.4767,0.2608,-0.8363,0,walk,subject_11
0.15,-0.107,0.419,-0.167,-0.4612,0.2648,-0.8438,0,walk,subject_11
0.16,-0.087,0.314,-0.247,-0.4467,0.2679,-0.8509,0,walk,subject_11
0.17,-0.039,0.237,-0.267,-0.4333,0.2681,-0.8582,0,walk,subject_11
0.18,-0.023,0.309,-0.264,-0.421,0.2644,-0.8659,0,walk,subject_11
0.19,-0.033,0.332,-0.256,-0.4107,0.2594,-0.8728,0,walk,subject_11
0.2,-0.012,0.355,-0.262,-0.4024,0.2556,-0.8783,0,walk,subject_11
0.21,0,0.305,-0.274,-0.3965,0.2555,-0.8814,0,walk,subject_11
0.22,0.012,0.243,-0.284,-0.3928,0.2595,-0.8822,0,walk,subject_11
0.23,0.007,0.165,-0.269,-0.391,0.2667,-0.8806,0,walk,subject_11
0.24,0,0.056,-0.266,-0.3904,0.2746,-0.8778,0,walk,subject_11
0.25,-0.011,-0.016,-0.241,-0.3906,0.2812,-0.8744,0,walk,subject_11
0.26,-0.027,-0.062,-0.206,-0.3916,0.2856,-0.8707,0,walk,subject_11
0.27,-0.045,-0.068,-0.175,-0.3933,0.288,-0.8668,0,walk,subject_11
0.28,-0.058,-0.039,-0.15,-0.3951,0.2899,-0.8625,0,walk,subject_11
0.29,-0.092,0.003,-0.159,-0.397,0.2931,-0.8569,0,walk,subject_11
0.3,-0.159,0.049,-0.192,-0.399,0.2996,-0.8491,0,walk,subject_11
0.31,-0.198,0.076,-0.214,-0.401,0.3106,-0.8382,0,walk,subject_11
0.32,-0.183,0.063,-0.222,-0.4021,0.3266,-0.8235,0,walk,subject_11
0.33,-0.138,0.04,-0.224,-0.4018,0.347,-0.8049,0,walk,subject_11
0.34,-0.101,0.009,-0.232,-0.3997,0.3702,-0.7828,0,walk,subject_11
0.35,-0.066,-0.029,-0.219,-0.396,0.3939,-0.7581,0,walk,subject_11
0.36,-0.058,-0.087,-0.205,-0.3915,0.4153,-0.7322,0,walk,subject_11
0.37,-0.065,-0.149,-0.19,-0.3878,0.432,-0.7067,0,walk,subject_11
0.38,-0.071,-0.177,-0.152,-0.3859,0.4426,-0.6833,0,walk,subject_11
0.39,-0.075,-0.178,-0.131,-0.3867,0.4467,-0.6631,0,walk,subject_11
0.4,-0.085,-0.118,-0.131,-0.3898,0.4454,-0.6461,0,walk,subject_11
0.41,-0.083,-0.063,-0.155,-0.3935,0.442,-0.631,0,walk,subject_11
0.42,-0.104,-0.003,-0.223,-0.3962,0.4392,-0.616,0,walk,subject_11
0.43,-0.112,-0.024,-0.215,-0.3964,0.4394,-0.6,0,walk,subject_11
0.44,-0.123,-0.041,-0.163,-0.3933,0.4433,-0.5826,0,walk,subject_11
0.45,-0.099,-0.093,-0.135,-0.3859,0.4511,-0.5638,0,walk,subject_11
0.46,-0.037,0.186,-0.312,-0.3741,0.4628,-0.5432,0,walk,subject_11
0.47,-0.047,-0.054,-0.277,-0.359,0.4775,-0.5206,0,walk,subject_11
0.48,-0.046,-0.591,-0.1,-0.3412,0.4926,-0.4995,0,walk,subject_11
0.49,0.006,-0.441,-0.016,-0.3234,0.505,-0.4819,0,walk,subject_11
0.5,0.079,-0.249,-0.036,-0.3059,0.5161,-0.4648,0,walk,subject_11
0.51,0.099,-0.12,-0.057,-0.2885,0.5274,-0.4466,0,walk,subject_11
0.52,0.091,-0.019,-0.066,-0.2706,0.5395,-0.4269,0,walk,subject_11
0.53,0.088,-0.105,-0.136,-0.2519,0.5528,-0.4043,0,walk,subject_11
0.54,0.079,-0.349,-0.13,-0.2334,0.5652,-0.3816,0,walk,subject_11
0.55,0.12,-0.312,-0.084,-0.2189,0.5751,-0.3609,0,walk,subject_11
0.56,0.145,-0.306,-0.036,-0.2089,0.5827,-0.3422,0,walk,subject_11
0.57,0.157,-0.31,-0.008,-0.2037,0.5886,-0.3257,0,walk,subject_11
0.58,0.141,-0.356,0.027,-0.203,0.5932,-0.3113,0,walk,subject_11
0.59,0.141,-0.402,0.08,-0.2071,0.5966,-0.2996,0,walk,subject_11
0.6,0.148,-0.403,0.105,-0.2155,0.5986,-0.2906,0,walk,subject_11
0.61,0.151,-0.375,0.121,-0.228,0.5996,-0.2844,0,walk,subject_11
0.62,0.136,-0.355,0.128,-0.2433,0.5995,-0.2805,0,walk,subject_11
0.63,0.092,-0.328,0.138,-0.2605,0.5989,-0.2787,0,walk,subject_11
0.64,0.055,-0.307,0.143,-0.278,0.598,-0.2783,0,walk,subject_11
0.65,0.024,-0.287,0.157,-0.294,0.5977,-0.2784,0,walk,subject_11
0.66,-0.038,-0.282,0.186,-0.3073,0.5984,-0.2783,0,walk,subject_11
0.67,-0.138,-0.275,0.243,-0.3174,0.6003,-0.2775,0,walk,subject_11
0.68,-0.245,-0.291,0.311,-0.3242,0.603,-0.2764,0,walk,subject_11
0.69,-0.304,-0.327,0.361,-0.3277,0.6062,-0.2752,0,walk,subject_11
0.7,-0.314,-0.371,0.382,-0.3283,0.6095,-0.2745,0,walk,subject_11
0.71,-0.306,-0.395,0.399,-0.3267,0.6127,-0.2753,0,walk,subject_11
0.72,-0.288,-0.395,0.412,-0.3235,0.6156,-0.2783,0,walk,subject_11
0.73,-0.264,-0.361,0.419,-0.3192,0.618,-0.2843,0,walk,subject_11
0.74,-0.224,-0.327,0.4,-0.3141,0.6196,-0.2935,0,walk,subject_11
0.75,-0.18,-0.291,0.366,-0.3082,0.6201,-0.3056,0,walk,subject_11
0.76,-0.13,-0.24,0.341,-0.3014,0.6196,-0.3201,0,walk,subject_11
0.77,-0.083,-0.176,0.305,-0.2931,0.618,-0.3363,0,walk,subject_11
0.78,-0.07,-0.119,0.244,-0.2827,0.6153,-0.3535,0,walk,subject_11
0.79,-0.107,-0.101,0.166,-0.2699,0.6121,-0.3705,0,walk,subject_11
0.8,-0.206,-0.109,0.103,-0.2544,0.6082,-0.3873,0,walk,subject_11
0.81,-0.285,-0.06,0.027,-0.2369,0.6043,-0.403,0,walk,subject_11
0.82,-0.327,-0.022,-0.042,-0.2178,0.6007,-0.4174,0,walk,subject_11
0.83,-0.323,-0.056,-0.097,-0.1974,0.5972,-0.431,0,walk,subject_11
0.84,-0.286,-0.022,-0.125,-0.1764,0.5931,-0.4447,0,walk,subject_11
0.85,-0.249,0.027,-0.147,-0.1538,0.588,-0.4592,0,walk,subject_11
0.86,-0.222,0.089,-0.174,-0.1303,0.583,-0.4735,0,walk,subject_11
0.87,-0.193,0.154,-0.223,-0.1063,0.578,-0.4874,0,walk,subject_11
0.88,-0.053,0.233,-0.365,-0.0366,0.5649,-0.5238,0,walk,subject_11
0.89,-0.021,0.252,-0.36,-0.0175,0.5609,-0.5345,0,walk,subject_11
0.9,-0.005,0.297,-0.315,-0.002,0.5562,-0.5451,0,walk,subject_11
0.91,-0.004,0.321,-0.31,0.0098,0.5508,-0.5554,0,walk,subject_11
0.92,0.016,0.37,-0.321,0.0183,0.5445,-0.565,0,walk,subject_11
0.93,0.041,0.4,-0.343,0.0237,0.5383,-0.5731,0,walk,subject_11
0.94,0.048,0.417,-0.346,0.0267,0.5328,-0.5791,0,walk,subject_11
0.95,0.052,0.44,-0.33,0.0275,0.5288,-0.5825,0,walk,subject_11
0.96,0.051,0.453,-0.31,0.0267,0.5267,-0.5832,0,walk,subject_11
0.97,0.038,0.453,-0.3,0.0247,0.5267,-0.5808,0,walk,subject_11
0.98,0.018,0.442,-0.297,0.0214,0.5288,-0.5752,0,walk,subject_11
0.99,-0.01,0.4,-0.301,0.0164,0.5326,-0.5667,0,walk,subject_11
1,-0.043,0.368,-0.271,0.0093,0.5379,-0.5555,0,walk,subject_11
1.01,-0.077,0.334,-0.242,0,0.5444,-0.5415,0,walk,subject_11
1.02,-0.154,0.309,-0.25,-0.0113,0.5519,-0.5248,0,walk,subject_11
1.03,-0.291,0.269,-0.259,-0.0252,0.5604,-0.5049,0,walk,subject_11
1.04,-0.414,0.23,-0.255,-0.0421,0.5695,-0.4814,0,walk,subject_11
1.05,-0.487,0.15,-0.207,-0.0624,0.5789,-0.4545,0,walk,subject_11
1.06,-0.491,0.051,-0.119,-0.0861,0.5878,-0.4254,0,walk,subject_11
1.07,-0.453,-0.058,-0.003,-0.1136,0.5952,-0.3955,0,walk,subject_11
1.08,-0.371,-0.178,0.15,-0.1448,0.5993,-0.3676,0,walk,subject_11
1.09,-0.237,-0.226,0.22,-0.1784,0.5985,-0.345,0,walk,subject_11
1.1,-0.142,-0.243,0.176,-0.2136,0.5936,-0.3281,0,walk,subject_11
1.11,-0.12,-0.246,0.13,-0.2479,0.5864,-0.3162,0,walk,subject_11
1.12,-0.147,-0.212,0.179,-0.2777,0.5792,-0.3072,0,walk,subject_11
1.13,-0.149,-0.149,0.258,-0.2981,0.5746,-0.298,0,walk,subject_11
1.14,-0.147,-0.103,0.298,-0.3054,0.5745,-0.2856,0,walk,subject_11
